"","Species","Lifestage","sample_id","Light_Value.x","Temp.Cat.x","Run","micromol.cm2.s","micromol.cm2.h"
"51","Acropora","Recruit","ACR-R1","0",27.8,"Run1",-8.20748225737343e-05,-0.295469361265443
"52","Acropora","Recruit","ACR-R1","143",27.8,"Run1",7.28330794378876e-06,0.0262199085976395
"53","Acropora","Recruit","ACR-R1","206",27.8,"Run1",-1.00112777356596e-05,-0.0360405998483746
"54","Acropora","Recruit","ACR-R1","29",27.8,"Run1",-0.00014228641660371,-0.512231099773357
"55","Acropora","Recruit","ACR-R1","317",27.8,"Run1",6.90418585818251e-05,0.24855069089457
"56","Acropora","Recruit","ACR-R1","514",27.8,"Run1",9.60840634162798e-05,0.345902628298607
"57","Acropora","Recruit","ACR-R1","700",27.8,"Run1",0.000111071393837755,0.399857017815917
"58","Acropora","Recruit","ACR-R1","79",27.8,"Run1",6.47128994254286e-06,0.0232966437931543
"59","Acropora","Recruit","ACR-R1","846",27.8,"Run1",7.19125988530235e-05,0.258885355870885
"60","Acropora","Recruit","ACR-R1","9",27.8,"Run1",-0.00011406843130991,-0.410646352715676
"61","Acropora","Recruit","ACR-R10","0",27.8,"Run1",-0.00011956746814806,-0.430442885333015
"62","Acropora","Recruit","ACR-R10","143",27.8,"Run1",6.64359831778522e-05,0.239169539440268
"63","Acropora","Recruit","ACR-R10","206",27.8,"Run1",0.000116367437548579,0.418922775174886
"64","Acropora","Recruit","ACR-R10","29",27.8,"Run1",-8.31139652589679e-05,-0.299210274932284
"65","Acropora","Recruit","ACR-R10","317",27.8,"Run1",0.000150859731682951,0.543095034058622
"66","Acropora","Recruit","ACR-R10","514",27.8,"Run1",0.000164161785733908,0.590982428642068
"67","Acropora","Recruit","ACR-R10","700",27.8,"Run1",0.000159470721345383,0.574094596843378
"68","Acropora","Recruit","ACR-R10","79",27.8,"Run1",3.39455958348973e-06,0.012220414500563
"69","Acropora","Recruit","ACR-R10","846",27.8,"Run1",0.000138397777739774,0.498231999863188
"70","Acropora","Recruit","ACR-R10","9",27.8,"Run1",-0.000104218989391054,-0.375188361807793
"71","Acropora","Recruit","ACR-R2","0",27.8,"Run2",-0.000129406236792894,-0.465862452454419
"72","Acropora","Recruit","ACR-R2","143",27.8,"Run2",8.93427850977294e-05,0.321634026351826
"73","Acropora","Recruit","ACR-R2","206",27.8,"Run2",0.000147095807379102,0.529544906564766
"74","Acropora","Recruit","ACR-R2","29",27.8,"Run2",-6.65024377596949e-05,-0.239408775934902
"75","Acropora","Recruit","ACR-R2","317",27.8,"Run2",0.00015358263073602,0.552897470649671
"76","Acropora","Recruit","ACR-R2","514",27.8,"Run2",0.000169775561384592,0.611192020984532
"77","Acropora","Recruit","ACR-R2","700",27.8,"Run2",0.000169776601386206,0.611195764990341
"78","Acropora","Recruit","ACR-R2","79",27.8,"Run2",3.70209546934477e-05,0.133275436896412
"79","Acropora","Recruit","ACR-R2","846",27.8,"Run2",0.00017597251066507,0.633501038394253
"80","Acropora","Recruit","ACR-R2","9",27.8,"Run2",-5.64658066030913e-05,-0.203276903771129
"81","Acropora","Recruit","ACR-R3","0",27.8,"Run2",-0.00024541796649953,-0.883504679398309
"82","Acropora","Recruit","ACR-R3","143",27.8,"Run2",5.59320179201648e-05,0.201355264512593
"83","Acropora","Recruit","ACR-R3","206",27.8,"Run2",0.000180436015877124,0.649569657157645
"84","Acropora","Recruit","ACR-R3","29",27.8,"Run2",-0.000141523210097728,-0.509483556351821
"85","Acropora","Recruit","ACR-R3","317",27.8,"Run2",0.000223505368362824,0.804619326106165
"86","Acropora","Recruit","ACR-R3","514",27.8,"Run2",0.000339864194251404,1.22351109930506
"87","Acropora","Recruit","ACR-R3","700",27.8,"Run2",0.000272738085231417,0.981857106833103
"88","Acropora","Recruit","ACR-R3","79",27.8,"Run2",2.48506008114581e-05,0.0894621629212493
"89","Acropora","Recruit","ACR-R3","846",27.8,"Run2",0.000250327494796139,0.901178981266101
"90","Acropora","Recruit","ACR-R3","9",27.8,"Run2",-0.000178335126541467,-0.642006455549281
"91","Acropora","Recruit","ACR-R4","0",27.8,"Run2",-0.000148902064263841,-0.536047431349826
"92","Acropora","Recruit","ACR-R4","143",27.8,"Run2",2.2630237689971e-05,0.0814688556838955
"93","Acropora","Recruit","ACR-R4","206",27.8,"Run2",8.30336310529985e-05,0.298921071790795
"94","Acropora","Recruit","ACR-R4","29",27.8,"Run2",-8.88212505241128e-05,-0.319756501886806
"95","Acropora","Recruit","ACR-R4","317",27.8,"Run2",0.000130267463928789,0.468962870143641
"96","Acropora","Recruit","ACR-R4","514",27.8,"Run2",0.000211335769207158,0.76080876914577
"97","Acropora","Recruit","ACR-R4","700",27.8,"Run2",0.000204187128638402,0.735073663098245
"98","Acropora","Recruit","ACR-R4","79",27.8,"Run2",-1.29221518421414e-05,-0.046519746631709
"99","Acropora","Recruit","ACR-R4","846",27.8,"Run2",0.000180885293596987,0.651187056949153
"100","Acropora","Recruit","ACR-R4","9",27.8,"Run2",-0.000114926687478445,-0.4137360749224
"101","Acropora","Recruit","ACR-R5","0",27.8,"Run1",-0.000205093732176389,-0.738337435835001
"102","Acropora","Recruit","ACR-R5","143",27.8,"Run1",8.2877446292082e-05,0.298358806651495
"103","Acropora","Recruit","ACR-R5","206",27.8,"Run1",8.87747811181146e-05,0.319589212025213
"104","Acropora","Recruit","ACR-R5","29",27.8,"Run1",-9.12588657019621e-05,-0.328531916527064
"105","Acropora","Recruit","ACR-R5","317",27.8,"Run1",0.000124765226095066,0.449154813942237
"106","Acropora","Recruit","ACR-R5","514",27.8,"Run1",0.000137829114704794,0.496184812937258
"107","Acropora","Recruit","ACR-R5","700",27.8,"Run1",9.53943501382033e-05,0.343419660497532
"108","Acropora","Recruit","ACR-R5","79",27.8,"Run1",7.42353729507902e-06,0.0267247342622845
"109","Acropora","Recruit","ACR-R5","846",27.8,"Run1",9.96119233573516e-05,0.358602924086466
"110","Acropora","Recruit","ACR-R5","9",27.8,"Run1",-0.000140929863183784,-0.507347507461624
"111","Acropora","Recruit","ACR-R6","0",27.8,"Run3",-0.000118103594240088,-0.425172939264316
"112","Acropora","Recruit","ACR-R6","143",27.8,"Run3",0.000102804937945747,0.370097776604688
"113","Acropora","Recruit","ACR-R6","206",27.8,"Run3",0.000112292213991338,0.404251970368818
"114","Acropora","Recruit","ACR-R6","29",27.8,"Run3",-3.32837140984529e-05,-0.11982137075443
"115","Acropora","Recruit","ACR-R6","317",27.8,"Run3",0.000210957378485097,0.75944656254635
"116","Acropora","Recruit","ACR-R6","514",27.8,"Run3",0.000206196052722865,0.742305789802314
"117","Acropora","Recruit","ACR-R6","700",27.8,"Run3",0.000200990001489712,0.723564005362963
"118","Acropora","Recruit","ACR-R6","79",27.8,"Run3",1.03335043549615e-05,0.0372006156778614
"119","Acropora","Recruit","ACR-R6","846",27.8,"Run3",0.000217884545836234,0.784384365010444
"120","Acropora","Recruit","ACR-R6","9",27.8,"Run3",-8.31299495860898e-05,-0.299267818509923
"121","Acropora","Recruit","ACR-R7","0",27.8,"Run3",-0.000118428674200298,-0.426343227121071
"122","Acropora","Recruit","ACR-R7","143",27.8,"Run3",7.661325062612e-05,0.275807702254032
"123","Acropora","Recruit","ACR-R7","206",27.8,"Run3",0.000125510460653577,0.451837658352877
"124","Acropora","Recruit","ACR-R7","29",27.8,"Run3",-2.95603406912736e-05,-0.106417226488585
"125","Acropora","Recruit","ACR-R7","317",27.8,"Run3",0.00022065987134029,0.794375536825043
"126","Acropora","Recruit","ACR-R7","514",27.8,"Run3",0.000255169114590046,0.918608812524166
"127","Acropora","Recruit","ACR-R7","700",27.8,"Run3",0.000241252632975989,0.868509478713562
"128","Acropora","Recruit","ACR-R7","79",27.8,"Run3",4.87795587417622e-07,0.00175606411470344
"129","Acropora","Recruit","ACR-R7","846",27.8,"Run3",0.000320063498249354,1.15222859369767
"130","Acropora","Recruit","ACR-R7","9",27.8,"Run3",-0.000119389831754438,-0.429803394315978
"131","Acropora","Recruit","ACR-R8","0",27.8,"Run3",-0.000141185008085836,-0.50826602910901
"132","Acropora","Recruit","ACR-R8","143",27.8,"Run3",0.000113352602581985,0.408069369295145
"133","Acropora","Recruit","ACR-R8","206",27.8,"Run3",0.000144995295523626,0.521983063885054
"134","Acropora","Recruit","ACR-R8","29",27.8,"Run3",-4.09307209824403e-05,-0.147350595536785
"135","Acropora","Recruit","ACR-R8","317",27.8,"Run3",0.000262723059681705,0.945803014854138
"136","Acropora","Recruit","ACR-R8","514",27.8,"Run3",0.000331055839777929,1.19180102320054
"137","Acropora","Recruit","ACR-R8","700",27.8,"Run3",0.000330013334627285,1.18804800465823
"138","Acropora","Recruit","ACR-R8","79",27.8,"Run3",3.23009585890251e-06,0.011628345092049
"139","Acropora","Recruit","ACR-R8","846",27.8,"Run3",0.0003381450166075,1.217322059787
"140","Acropora","Recruit","ACR-R8","9",27.8,"Run3",-0.000106859871944654,-0.384695539000756
"141","Acropora","Recruit","ACR-R9","0",27.8,"Run3",-0.000137292758172081,-0.494253929419493
"142","Acropora","Recruit","ACR-R9","143",27.8,"Run3",-8.52643559776145e-05,-0.306951681519412
"143","Acropora","Recruit","ACR-R9","206",27.8,"Run3",-2.80065809953652e-05,-0.100823691583315
"144","Acropora","Recruit","ACR-R9","29",27.8,"Run3",0.000174192905554186,0.627094459995069
"145","Acropora","Recruit","ACR-R9","317",27.8,"Run3",3.70633877928778e-05,0.13342819605436
"146","Acropora","Recruit","ACR-R9","514",27.8,"Run3",0.000143755746169997,0.517520686211988
"147","Acropora","Recruit","ACR-R9","700",27.8,"Run3",0.000190739053669968,0.686660593211884
"148","Acropora","Recruit","ACR-R9","79",27.8,"Run3",-0.000108979520470276,-0.392326273692993
"149","Acropora","Recruit","ACR-R9","846",27.8,"Run3",0.00020533138459329,0.739192984535843
"150","Acropora","Recruit","ACR-R9","9",27.8,"Run3",-9.44449153967081e-05,-0.340001695428149
"151","Pocillopora","Adult","POC-A1","0",27.8,"Run1",-0.000280187047854838,-1.00867337227742
"152","Pocillopora","Adult","POC-A1","143",27.8,"Run1",-2.53379039062687e-05,-0.0912164540625674
"153","Pocillopora","Adult","POC-A1","206",27.8,"Run1",2.77639458485681e-05,0.0999502050548452
"154","Pocillopora","Adult","POC-A1","29",27.8,"Run1",-0.000222710110657288,-0.801756398366237
"155","Pocillopora","Adult","POC-A1","317",27.8,"Run1",0.000153686601408329,0.553271765069985
"156","Pocillopora","Adult","POC-A1","514",27.8,"Run1",0.000258550071755981,0.930780258321533
"157","Pocillopora","Adult","POC-A1","700",27.8,"Run1",0.000242237200973667,0.872053923505202
"158","Pocillopora","Adult","POC-A1","79",27.8,"Run1",-0.000134709675501238,-0.484954831804456
"159","Pocillopora","Adult","POC-A1","846",27.8,"Run1",0.000237181153925265,0.853852154130953
"160","Pocillopora","Adult","POC-A1","9",27.8,"Run1",-0.000307772901339924,-1.10798244482373
"161","Pocillopora","Adult","POC-A2","0",27.8,"Run2",-0.000194017432499191,-0.698462756997088
"162","Pocillopora","Adult","POC-A2","143",27.8,"Run2",6.64604971660147e-05,0.239257789797653
"163","Pocillopora","Adult","POC-A2","206",27.8,"Run2",0.000172589670434791,0.621322813565248
"164","Pocillopora","Adult","POC-A2","29",27.8,"Run2",-0.000117556759662513,-0.423204334785048
"165","Pocillopora","Adult","POC-A2","317",27.8,"Run2",0.00020452047517429,0.736273710627445
"166","Pocillopora","Adult","POC-A2","514",27.8,"Run2",0.000284908366747648,1.02567012029153
"167","Pocillopora","Adult","POC-A2","700",27.8,"Run2",0.000226103475982684,0.813972513537663
"168","Pocillopora","Adult","POC-A2","79",27.8,"Run2",3.18382247614394e-05,0.114617609141182
"169","Pocillopora","Adult","POC-A2","846",27.8,"Run2",0.000199007712994297,0.716427766779468
"170","Pocillopora","Adult","POC-A2","9",27.8,"Run2",-8.43539309181704e-05,-0.303674151305414
"171","Pocillopora","Adult","POC-A3","0",27.8,"Run2",-0.000172158736574697,-0.61977145166891
"172","Pocillopora","Adult","POC-A3","143",27.8,"Run2",1.64947733797085e-05,0.0593811841669504
"173","Pocillopora","Adult","POC-A3","206",27.8,"Run2",0.000100757604561836,0.362727376422608
"174","Pocillopora","Adult","POC-A3","29",27.8,"Run2",-0.000124077211590589,-0.44667796172612
"175","Pocillopora","Adult","POC-A3","317",27.8,"Run2",0.000111588166612461,0.40171739980486
"176","Pocillopora","Adult","POC-A3","514",27.8,"Run2",0.000176633720645055,0.635881394322199
"177","Pocillopora","Adult","POC-A3","700",27.8,"Run2",0.000116724112908966,0.420206806472278
"178","Pocillopora","Adult","POC-A3","79",27.8,"Run2",1.54211485470669e-05,0.0555161347694407
"179","Pocillopora","Adult","POC-A3","846",27.8,"Run2",9.78654429703464e-05,0.352315594693247
"180","Pocillopora","Adult","POC-A3","9",27.8,"Run2",-6.20713538199398e-05,-0.223456873751783
"181","Pocillopora","Adult","POC-A4","0",27.8,"Run3",-0.000180963540897384,-0.651468747230582
"182","Pocillopora","Adult","POC-A4","143",27.8,"Run3",5.40907611835055e-05,0.19472674026062
"183","Pocillopora","Adult","POC-A4","206",27.8,"Run3",0.000103993209335352,0.374375553607266
"184","Pocillopora","Adult","POC-A4","29",27.8,"Run3",-6.64952716814762e-05,-0.239382978053314
"185","Pocillopora","Adult","POC-A4","317",27.8,"Run3",0.000221927756332881,0.798939922798372
"186","Pocillopora","Adult","POC-A4","514",27.8,"Run3",0.000256026741743086,0.92169627027511
"187","Pocillopora","Adult","POC-A4","700",27.8,"Run3",0.000243338321864063,0.876017958710625
"188","Pocillopora","Adult","POC-A4","79",27.8,"Run3",-4.67122995150473e-05,-0.16816427825417
"189","Pocillopora","Adult","POC-A4","846",27.8,"Run3",0.00031272658680374,1.12581571249346
"190","Pocillopora","Adult","POC-A4","9",27.8,"Run3",-0.000166307783494397,-0.598708020579828
"191","Pocillopora","Adult","POC-A5","0",27.8,"Run3",-0.00020392044158336,-0.734113589700096
"192","Pocillopora","Adult","POC-A5","143",27.8,"Run3",6.28543991517288e-05,0.226275836946224
"193","Pocillopora","Adult","POC-A5","206",27.8,"Run3",0.000118035278579279,0.424927002885404
"194","Pocillopora","Adult","POC-A5","29",27.8,"Run3",-4.37696961692043e-05,-0.157570906209136
"195","Pocillopora","Adult","POC-A5","317",27.8,"Run3",0.00026035460116621,0.937276564198355
"196","Pocillopora","Adult","POC-A5","514",27.8,"Run3",0.000333254730727488,1.19971703061896
"197","Pocillopora","Adult","POC-A5","700",27.8,"Run3",0.000318267632926996,1.14576347853718
"198","Pocillopora","Adult","POC-A5","79",27.8,"Run3",-2.21740209436852e-05,-0.0798264753972667
"199","Pocillopora","Adult","POC-A5","846",27.8,"Run3",0.000358593499138515,1.29093659689865
"200","Pocillopora","Adult","POC-A5","9",27.8,"Run3",-0.000171260929469058,-0.616539346088609
"201","Pocillopora","Recruit","POC-R1","0",27.8,"Run2",-0.000281127751104024,-1.01205990397449
"202","Pocillopora","Recruit","POC-R1","143",27.8,"Run2",-2.51630186197476e-06,-0.00905868670310915
"203","Pocillopora","Recruit","POC-R1","206",27.8,"Run2",0.000145818546696507,0.524946768107424
"204","Pocillopora","Recruit","POC-R1","29",27.8,"Run2",-0.000250646429266801,-0.902327145360483
"205","Pocillopora","Recruit","POC-R1","317",27.8,"Run2",0.000210226736545936,0.756816251565371
"206","Pocillopora","Recruit","POC-R1","514",27.8,"Run2",0.000387291002207626,1.39424760794745
"207","Pocillopora","Recruit","POC-R1","700",27.8,"Run2",0.000245930689338566,0.885350481618837
"208","Pocillopora","Recruit","POC-R1","79",27.8,"Run2",-5.5396749582506e-05,-0.199428298497021
"209","Pocillopora","Recruit","POC-R1","846",27.8,"Run2",0.000155970981150525,0.561495532141889
"210","Pocillopora","Recruit","POC-R1","9",27.8,"Run2",-4.51671175896653e-05,-0.162601623322795
"211","Pocillopora","Recruit","POC-R10","0",27.8,"Run1",3.91462580719513e-05,0.140926529059025
"212","Pocillopora","Recruit","POC-R10","143",27.8,"Run1",4.64482511126002e-06,0.0167213704005361
"213","Pocillopora","Recruit","POC-R10","206",27.8,"Run1",0.00021860018021713,0.786960648781668
"214","Pocillopora","Recruit","POC-R10","29",27.8,"Run1",-0.000233661905394288,-0.841182859419438
"215","Pocillopora","Recruit","POC-R10","317",27.8,"Run1",5.38525754413166e-05,0.19386927158874
"216","Pocillopora","Recruit","POC-R10","514",27.8,"Run1",0.000129270746738937,0.465374688260173
"217","Pocillopora","Recruit","POC-R10","700",27.8,"Run1",0.000114323809525692,0.41156571429249
"218","Pocillopora","Recruit","POC-R10","79",27.8,"Run1",-6.1444971256149e-05,-0.221201896522137
"219","Pocillopora","Recruit","POC-R10","846",27.8,"Run1",4.84691600768927e-05,0.174488976276814
"220","Pocillopora","Recruit","POC-R10","9",27.8,"Run1",-0.00013539951394673,-0.487438250208228
"221","Pocillopora","Recruit","POC-R2","0",27.8,"Run2",-0.000168419870226098,-0.606311532813954
"222","Pocillopora","Recruit","POC-R2","143",27.8,"Run2",1.37890344800627e-05,0.0496405241282258
"223","Pocillopora","Recruit","POC-R2","206",27.8,"Run2",0.000100170721498596,0.360614597394946
"224","Pocillopora","Recruit","POC-R2","29",27.8,"Run2",-0.000116432661297264,-0.419157580670151
"225","Pocillopora","Recruit","POC-R2","317",27.8,"Run2",0.000155989967084546,0.561563881504366
"226","Pocillopora","Recruit","POC-R2","514",27.8,"Run2",0.000259757849066475,0.93512825663931
"227","Pocillopora","Recruit","POC-R2","700",27.8,"Run2",0.000226715777205841,0.816176797941027
"228","Pocillopora","Recruit","POC-R2","79",27.8,"Run2",1.714103944606e-05,0.061707742005816
"229","Pocillopora","Recruit","POC-R2","846",27.8,"Run2",0.000190233542371766,0.684840752538359
"230","Pocillopora","Recruit","POC-R2","9",27.8,"Run2",-0.000124357289772758,-0.44768624318193
"231","Pocillopora","Recruit","POC-R3","0",27.8,"Run2",-0.000234480945608481,-0.844131404190531
"232","Pocillopora","Recruit","POC-R3","143",27.8,"Run2",-5.19496428030316e-05,-0.187018714090914
"233","Pocillopora","Recruit","POC-R3","206",27.8,"Run2",0.00013600670322233,0.489624131600388
"234","Pocillopora","Recruit","POC-R3","29",27.8,"Run2",-0.000222922027960956,-0.802519300659443
"235","Pocillopora","Recruit","POC-R3","317",27.8,"Run2",0.000104852682428737,0.377469656743454
"236","Pocillopora","Recruit","POC-R3","514",27.8,"Run2",3.54915790372301e-05,0.127769684534028
"237","Pocillopora","Recruit","POC-R3","700",27.8,"Run2",0.000136500981594288,0.491403533739435
"238","Pocillopora","Recruit","POC-R3","79",27.8,"Run2",-3.73459692398557e-06,-0.0134445489263481
"239","Pocillopora","Recruit","POC-R3","846",27.8,"Run2",6.48438835306337e-05,0.233437980710281
"240","Pocillopora","Recruit","POC-R3","9",27.8,"Run2",-0.000174670034617388,-0.628812124622598
"241","Pocillopora","Recruit","POC-R4","0",27.8,"Run3",-0.000183323429289671,-0.659964345442817
"242","Pocillopora","Recruit","POC-R4","143",27.8,"Run3",-0.000115630321497989,-0.41626915739276
"243","Pocillopora","Recruit","POC-R4","206",27.8,"Run3",-2.86795376482516e-05,-0.103246335533706
"244","Pocillopora","Recruit","POC-R4","29",27.8,"Run3",-1.30153215298338e-05,-0.0468551575074016
"245","Pocillopora","Recruit","POC-R4","317",27.8,"Run3",3.30316258835596e-05,0.118913853180815
"246","Pocillopora","Recruit","POC-R4","514",27.8,"Run3",7.77820835012294e-05,0.280015500604426
"247","Pocillopora","Recruit","POC-R4","700",27.8,"Run3",0.000136772737320197,0.492381854352709
"248","Pocillopora","Recruit","POC-R4","79",27.8,"Run3",-0.000103884493982567,-0.373984178337243
"249","Pocillopora","Recruit","POC-R4","846",27.8,"Run3",0.000199244440223245,0.717279984803682
"250","Pocillopora","Recruit","POC-R4","9",27.8,"Run3",-6.17201650402212e-05,-0.222192594144796
"251","Pocillopora","Recruit","POC-R5","0",27.8,"Run1",-3.39416612333185e-05,-0.122189980439947
"252","Pocillopora","Recruit","POC-R5","143",27.8,"Run1",7.0634370138786e-05,0.25428373249963
"253","Pocillopora","Recruit","POC-R5","206",27.8,"Run1",0.000150266383246601,0.540958979687763
"254","Pocillopora","Recruit","POC-R5","29",27.8,"Run1",-9.75809241412538e-05,-0.351291326908514
"255","Pocillopora","Recruit","POC-R5","317",27.8,"Run1",0.000149122543065363,0.536841155035308
"256","Pocillopora","Recruit","POC-R5","514",27.8,"Run1",0.000232656609435352,0.837563793967268
"257","Pocillopora","Recruit","POC-R5","700",27.8,"Run1",0.0001872148988537,0.673973635873321
"258","Pocillopora","Recruit","POC-R5","79",27.8,"Run1",3.23137645382706e-05,0.116329552337774
"259","Pocillopora","Recruit","POC-R5","846",27.8,"Run1",0.000147966584502259,0.532679704208133
"260","Pocillopora","Recruit","POC-R5","9",27.8,"Run1",-7.77466991745695e-05,-0.27988811702845
"261","Pocillopora","Recruit","POC-R6","0",27.8,"Run3",-0.000210766547948586,-0.758759572614909
"262","Pocillopora","Recruit","POC-R6","143",27.8,"Run3",-0.000132696054009347,-0.477705794433648
"263","Pocillopora","Recruit","POC-R6","206",27.8,"Run3",-2.8236473776352e-05,-0.101651305594867
"264","Pocillopora","Recruit","POC-R6","29",27.8,"Run3",-0.00018842129231334,-0.678316652328025
"265","Pocillopora","Recruit","POC-R6","317",27.8,"Run3",3.78124315983775e-05,0.136124753754159
"266","Pocillopora","Recruit","POC-R6","514",27.8,"Run3",0.000172212723421783,0.619965804318418
"267","Pocillopora","Recruit","POC-R6","700",27.8,"Run3",0.000272072947202542,0.97946260992915
"268","Pocillopora","Recruit","POC-R6","79",27.8,"Run3",-0.000206584777122781,-0.74370519764201
"269","Pocillopora","Recruit","POC-R6","846",27.8,"Run3",0.000327654798450925,1.17955727442333
"270","Pocillopora","Recruit","POC-R6","9",27.8,"Run3",-0.000125125299035992,-0.450451076529571
"271","Pocillopora","Recruit","POC-R7","0",27.8,"Run1",-0.000181216069087371,-0.652377848714537
"272","Pocillopora","Recruit","POC-R7","143",27.8,"Run1",0.000105882882033295,0.381178375319862
"273","Pocillopora","Recruit","POC-R7","206",27.8,"Run1",0.000186349356830493,0.670857684589776
"274","Pocillopora","Recruit","POC-R7","29",27.8,"Run1",-0.000116778264606791,-0.420401752584449
"275","Pocillopora","Recruit","POC-R7","317",27.8,"Run1",0.000215909793333896,0.777275256002026
"276","Pocillopora","Recruit","POC-R7","514",27.8,"Run1",0.000249436098362162,0.897969954103782
"277","Pocillopora","Recruit","POC-R7","700",27.8,"Run1",0.000254397642091617,0.915831511529821
"278","Pocillopora","Recruit","POC-R7","79",27.8,"Run1",1.33002222563669e-05,0.0478808001229207
"279","Pocillopora","Recruit","POC-R7","846",27.8,"Run1",0.000220189991796186,0.792683970466269
