Compound,Label,Blank1,Blank2,Blank3,Blank4,Blank5,Blank6,13C-Blank_1,13C-Blank_2,12C-Ctrl_Acropora-unlabeled_1,12C-Ctrl_Pocillopora-unlabeled_1,13C-Ctrl_Acropora-dark_1,13C-Ctrl_Pocillopora-dark_1,13C-Larvae_Pocillopora-27_1,13C-Larvae_Pocillopora-27_2,13C-Larvae_Pocillopora-27_3,13C-Larvae_Pocillopora-27_4,13C-Larvae_Pocillopora-27_5,13C-Larvae_Pocillopora-27_6,13C-Larvae_Pocillopora-30_1,13C-Larvae_Pocillopora-30_2,13C-Larvae_Pocillopora-30_3,13C-Larvae_Pocillopora-30_4,13C-Larvae_Pocillopora-30_5,13C-Larvae_Pocillopora-30_6,13C-Larvae_Pocillopora-33_1,13C-Larvae_Pocillopora-33_2,13C-Larvae_Pocillopora-33_3,13C-Larvae_Pocillopora-33_4,13C-Larvae_Pocillopora-33_5,13C-Larvae_Pocillopora-dark_1,13C-Larvae_Pocillopora-dark_2,13C-Larvae_Pocillopora-dark_3,13C-Recruit_Acropora-27_1,13C-Recruit_Acropora-27_2,13C-Recruit_Acropora-27_3,13C-Recruit_Acropora-27_4,13C-Recruit_Acropora-27_5,13C-Recruit_Acropora-30_1,13C-Recruit_Acropora-30_2,13C-Recruit_Acropora-30_3,13C-Recruit_Acropora-30_4,13C-Recruit_Acropora-30_5,13C-Recruit_Acropora-30_6,13C-Recruit_Acropora-33_1,13C-Recruit_Acropora-33_2,13C-Recruit_Acropora-33_3,13C-Recruit_Acropora-33_4,13C-Recruit_Acropora-33_5,13C-Recruit_Acropora-dark_1,13C-Recruit_Pocillopora-27_1,13C-Recruit_Pocillopora-27_2,13C-Recruit_Pocillopora-27_3,13C-Recruit_Pocillopora-27_4,13C-Recruit_Pocillopora-27_5,13C-Recruit_Pocillopora-30_1,13C-Recruit_Pocillopora-30_2,13C-Recruit_Pocillopora-30_3,13C-Recruit_Pocillopora-30_4,13C-Recruit_Pocillopora-33_1,13C-Recruit_Pocillopora-33_2,13C-Recruit_Pocillopora-33_3,13C-Recruit_Pocillopora-33_4,13C-Recruit_Pocillopora-33_5,13C-Recruit_Pocillopora-dark_1
NAD+,21,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADP-D-Glucose,0,0,,,,,,,,1,1,,1,1,0.835208441,1,0.890706845,,1,1,1,1,,1,1,1,1,1,0.977231024,1,1,1,1,,,0,,,1,,,0,,,1,,,,,1,1,0.941070692,1,1,0.938246872,1,1,1,0.998575279,0.977529904,0.936389675,0.982784925,0.966658707,1,1
ADP-D-Glucose,1,1,,,,,,,,0,0,,0,0,0.164791559,0,0.109293155,,0,0,0,0,,0,0,0,0,0,0.022768976,0,0,0,0,,,1,,,0,,,1,,,0,,,,,0,0,0.058929308,0,0,0.061753128,0,0,0,0.001424721,0.022470096,0.063610325,0.017215075,0.033341293,0,0
ADP-D-Glucose,2,0,,,,,,,,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADP-D-Glucose,3,0,,,,,,,,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADP-D-Glucose,4,0,,,,,,,,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADP-D-Glucose,5,0,,,,,,,,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADP-D-Glucose,6,0,,,,,,,,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADP-D-Glucose,7,0,,,,,,,,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADP-D-Glucose,8,0,,,,,,,,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADP-D-Glucose,9,0,,,,,,,,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADP-D-Glucose,10,0,,,,,,,,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADP-D-Glucose,11,0,,,,,,,,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADP-D-Glucose,12,0,,,,,,,,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADP-D-Glucose,13,0,,,,,,,,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADP-D-Glucose,14,0,,,,,,,,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADP-D-Glucose,15,0,,,,,,,,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADP-D-Glucose,16,0,,,,,,,,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dihydroxyacetone phosphate,0,0,0,0,0,0,0,0.281031553,0.731925486,1,0.981589422,1,1,,1,,,,0.519832323,1,,,1,,,,0.516123549,,,,,1,1,0.319044572,,0.531229419,0.192816377,0.296521979,0.27514154,0.376437326,0.317402006,0.163545746,0.360799949,0.518288828,0.565116742,1,0.201176085,0.575424273,0.43137489,0.983353752,0,0.451493617,0.319141553,0.29709217,0.312315183,0.303435522,0.649159251,0.233329258,0.5884381,0.535449136,0.465660467,0.720538033,0.842004602,0.851998042,1
Dihydroxyacetone phosphate,1,0,0,1,1,1,1,0.274089408,0.207313283,0,0.018410578,0,0,,0,,,,0,0,,,0,,,,0.483876451,,,,,0,0,0.16855359,,0.18104095,0.379065564,0.29815026,0.340714076,0.274457877,0.271082935,0.310024709,0.226524518,0.228804069,0.143815679,0,0.307391249,0.163418446,0.225610131,0.016646248,1,0.266822908,0.138341338,0.410511001,0.392666472,0.379489728,0.350840749,0.378796999,0.261801662,0.311818541,0.243894881,0.279461967,0.157995398,0,0
Dihydroxyacetone phosphate,2,0,0,0,0,0,0,0.312064554,0,0,0,0,0,,0,,,,0.480167677,0,,,0,,,,0,,,,,0,0,0.441679249,,0.18145168,0.328742335,0.350324403,0.304742414,0.306225076,0.309540631,0.386491295,0.306623399,0,0.227231781,0,0.360910483,0.218740302,0.272973319,0,0,0.17357331,0.542517109,0.204887317,0.208565656,0,0,0.236171336,0,0.152732323,0.13289643,0,0,0,0
Dihydroxyacetone phosphate,3,1,1,0,0,0,0,0.132814485,0.060761232,0,0,0,0,,0,,,,0,0,,,0,,,,0,,,,,0,0,0.07072259,,0.10627795,0.099375724,0.055003358,0.079401969,0.042879722,0.101974428,0.13993825,0.106052134,0.252907103,0.063835798,0,0.130522183,0.042416979,0.070041661,0,0,0.108110164,0,0.087509512,0.086452689,0.31707475,0,0.151702407,0.149760238,0,0.157548223,0,0,0.148001958,0
Glycerol-3-phosphate,0,0.52036001,,1,1,0.501875997,,0.686309709,0.955681398,1,1,1,1,0.674309057,0.752218396,0.943341122,0.744930877,0.80516065,0.742163989,0.746136015,0.722880236,0.766744367,0.924487312,0.81735885,1,0.820561264,0.811393321,0.876631476,0.732285031,0.828829887,1,0.975579286,1,0.863295044,0.974116425,0.727151866,0.789375338,0.488579889,0.761115842,0.793206836,0.84207914,0.813970659,0.611464684,0.957186616,0.720441715,0.74901977,0.916128977,0.80385576,0.800718578,1,0.952675186,0.881905415,0.835393881,0.877877755,0.868414076,0.916017523,0.919079687,0.894636493,0.939360648,0.895207574,0.891359496,0.919193361,0.935891003,0.911777654,0.997934877
Glycerol-3-phosphate,1,0,,0,0,0,,0.124208747,0.021954088,0,0,0,0,0.114161965,0.115416625,0.047348528,0.082440966,0.096685958,0.10010634,0.066038138,0.201704283,0.110429227,0,0.101948551,0,0.077961621,0.086986204,0.05225195,0.15952895,0.02536031,0,0,0,0.065119764,0.010956545,0.089028711,0.14688971,0.189577588,0.080254365,0.087082897,0.065546641,0.066853855,0.154328173,0.028965356,0.107171878,0.10380791,0.021841816,0.065261629,0.097726162,0,0.020037467,0.041344344,0.057852316,0.036647801,0.067403157,0.026117167,0.031904431,0.035026245,0.024339142,0.04650033,0.039953185,0.032920231,0.028413272,0.029612075,0.002065123
Glycerol-3-phosphate,2,0,,0,0,0,,0.155354973,0.011579208,0,0,0,0,0.184677244,0.095665456,0.009310349,0.137182741,0.098153392,0.108830367,0.1283941,0.075415481,0.122826407,0.075512688,0.029536477,0,0.101477115,0.101620476,0.071116574,0.056266928,0.100432722,0,0,0,0.071585193,0.01492703,0.154035042,0.063734952,0.231521608,0.116290633,0.072344259,0.070429995,0.083968347,0.178058927,0.008161733,0.125119821,0.102789377,0.027389183,0.09657167,0.083407821,0,0.012322069,0.046225165,0.076903118,0.055382075,0.049405148,0.033842721,0.030800908,0.044254155,0.019398817,0.033948253,0.042475978,0.031153055,0.017217735,0.041639614,0
Glycerol-3-phosphate,3,0.47963999,,0,0,0.498124003,,0.03412657,0.010785306,0,0,0,0,0.026851733,0.036699522,0,0.035445415,0,0.048899303,0.059431747,0,0,0,0.051156122,0,0,0,0,0.05191909,0.045377081,0,0.024420714,0,0,0,0.029784382,0,0.090320915,0.04233916,0.047366008,0.021944224,0.035207139,0.056148215,0.005686294,0.047266586,0.044382943,0.034640024,0.034310941,0.018147438,0,0.014965277,0.030525076,0.029850685,0.030092369,0.01477762,0.024022589,0.018214975,0.026083107,0.016901393,0.024343843,0.026211341,0.016733353,0.01847799,0.016970656,0
Lysine-Glutamine,0,0.127094918,0.089802194,0.090643761,0.136442592,0.072309046,0.084908757,0.761923874,0.733983739,0.880951036,0.794073743,0.825084651,0.885812028,0.302165983,0.32812034,0.251553519,0.295045132,0.170935861,0.397530711,0.247767404,0.318039725,0.208325211,0.149217627,0.367448569,0.188610217,0.327342569,0.291141502,0.333435186,0.303329535,0.326862418,0.33693807,0.382239773,0.453254317,0.410260727,0.551138185,0.659563317,0.492890616,0.516821409,0.499190997,0.577089322,0.61151379,0.708834309,0.546465915,0.409947188,0.272187538,0.32262465,0.464293702,0.293343622,0.676329426,0.637017215,0.678623157,0.720606461,0.383428819,0.683384763,0.673133281,0.678795011,0.546140431,0.605830057,0.720848506,0.339338687,0.325007143,0.37963695,0.375747196,0.540063046,0.764169598
Lysine-Glutamine,1,0,0,0,0,0,0,0,0.004535297,0,0,0.025337558,0,0.020196138,0,0,0,0,0,0,0,0,0,0,0,0.021225693,0.049319669,0.04223206,0.0307537,0.04363475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055975342,0.054013511,0,0.060215348,0.031341109,0.017589612,0,0,0,0,0.018517285,0.005439031,0,0,0,0.02698784,0.031662635,0.016037478,0.01566278,0.011600533,0
Lysine-Glutamine,2,0.302007868,0.339456706,0.219604451,0.14815997,0.192234082,0.190027492,0.050089114,0.068644337,0.018590101,0.022327492,0.004248814,0.006105148,0.117218921,0.11273953,0.054198531,0.129855915,0.181526602,0.101453112,0.142582301,0.073618874,0.145476403,0.179331185,0.068377335,0.136468629,0.137254752,0.133081374,0.138150336,0.153362366,0.15048494,0.052436702,0.052590428,0.040837209,0.10203962,0.07899335,0.098241753,0.096639354,0.09499071,0.048621523,0.085994265,0.094868248,0.067314046,0.102512498,0.108705864,0.145228211,0.170416939,0.127116166,0.151776157,0.082638605,0.088271384,0.080560013,0.030572406,0.171230078,0.096180558,0.08446568,0.077337634,0.050972857,0.082228039,0.044494726,0.090754405,0.10224646,0.118610682,0.115240848,0.089254396,0.027445029
Lysine-Glutamine,3,0,0,0,0,0,0,0.068482162,0.034427257,0,0,0,0,0.062321166,0.018675757,0.023090228,0.058248287,0,0.050546056,0.018133101,0.059747515,0.019224226,0.001004015,0.116117043,0.054169828,0.148713282,0.157168408,0.148605986,0.150136341,0.160119052,0,0,0,0,0.004696389,0.009215182,0,0,0,0.000653296,0.006785669,0.057510415,0,0,0.16452366,0.198047803,0.022440732,0.183638421,0.071664026,0,0.012678835,0.061185465,0,0.055255266,0.070092736,0.09989452,0.036301592,0.032952998,0.019652248,0.129370328,0.145287044,0.155932209,0.127838179,0.116376583,0
Lysine-Glutamine,4,0,0,0,0,0,0,0.030871364,0.018223453,0,0,0,0,0,0,0,0,0,0.017671703,0,0,0,0,0,0,0.153012517,0.130915942,0.083679877,0.122084125,0.127632804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142756213,0.129213754,0,0.133677345,0.054022392,0,0,0.011677337,0,0,0.006514202,0.048447812,0,0,0.011394427,0.127222827,0.136897849,0.131463372,0.120855448,0.100825185,0
Lysine-Glutamine,5,0.378073233,0.388474701,0.502174316,0.535157322,0.501311206,0.497263314,0.070270039,0.100998436,0.093167746,0.153091616,0.123560522,0.098666325,0.426899033,0.482314478,0.566295522,0.47016096,0.603828447,0.382841483,0.562560787,0.524421469,0.577656618,0.643344365,0.403320413,0.620751326,0.157133838,0.16009232,0.163976225,0.203541471,0.148536059,0.528459629,0.52610184,0.43992668,0.362810519,0.313788029,0.190525885,0.368078294,0.333127928,0.358015433,0.336263118,0.263567201,0.133938738,0.351021587,0.386457042,0.081783171,0.064417779,0.304545822,0.071118693,0.068328561,0.241706688,0.173755864,0.13266571,0.370819333,0.126496489,0.120241241,0.046065948,0.299547032,0.252543725,0.184411805,0.104834699,0.092346747,0.087746777,0.12486319,0.064351089,0.195959941
Lysine-Glutamine,6,0.122333863,0.088763392,0.078956637,0.102051647,0.168087179,0.134808781,0.010426908,0.022419342,0,0.011613588,0.012919404,0.000812359,0.036021328,0.021073056,0.047099233,0.023129924,0,0.003532636,0,0,0.049317543,0,0.008726587,0,0.04114988,0.049354857,0.050027943,0.030075409,0.017892734,0.029448388,0,0.022447523,0.093444155,0.024805076,0.022902217,0.00841553,0.024013229,0.049216387,0,0,0.009153166,0,0.029827651,0.05321716,0.030717758,0.031037404,0.0503518,0.015675882,0.0154151,0.027412378,0.017311421,0.030599187,0.017893654,0.014432192,0.018284386,0.031532538,0.008068017,0.006025898,0.066936842,0.066367643,0.062337723,0.054868775,0.037232597,0.000816995
Lysine-Glutamine,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012387098,0,0,0.010179101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029862725,0.045202099,0.023518944,0,0.035630606,0,0,0,0,0,0,0,0.013127709,0,0,0,0.061094827,0.051532228,0.032839258,0.032504329,0.01857657,0
Lysine-Glutamine,8,0.070490118,0.093503008,0.108620836,0.078188469,0.066058487,0.092991656,0.007936539,0.016768138,0.007291117,0.018893562,0.008849051,0.00860414,0.035177431,0.037076839,0.033775116,0.023559782,0.043709089,0.046424299,0.028956407,0.024172417,0,0.027102808,0.036010053,0,0.014167468,0.01653883,0.039892385,0.006717053,0.014658143,0.05271721,0.039067959,0.043534272,0.031444979,0.026578971,0.019551645,0.033976206,0.031046723,0.044955659,0,0.023265092,0.023249326,0,0.03519953,0.029149706,0.004747142,0.050566174,0.017694642,0,0,0.026969753,0.025981201,0.043922584,0.02078927,0.012603383,0.012607949,0.03550555,0.018377164,0.013172389,0.034672222,0.034425674,0.015395551,0.032419255,0.021720002,0.011608438
Lysine-Glutamine,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023987852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099769,0.002281719,0,0.002553366,0,0,0,0,0,0,0,0,0,0,0,0.018787323,0.014226577,0,0,0,0
Lysine-Glutamine,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lysine-Glutamine,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cystine,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cystine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cystine,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cystine,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cystine,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cystine,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cystine,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMP,0,1,1,0.979500332,1,1,1,1,0.985721391,1,1,0.99838284,1,0.909482505,0.943302945,0.918544707,0.92390899,0.948543892,0.945790802,0.894821002,0.923846516,0.914993623,0.920411513,0.924688898,0.948758158,0.918207366,0.92758149,0.926460562,0.929724289,0.919156159,1,0.995629765,1,0.980330872,0.980835174,0.985946458,1,0.982235089,0.952579084,0.972532285,0.867531778,0.911798312,0.955966987,0.956257718,0.944506117,0.947368649,0.978397826,0.917447296,0.908438182,1,0.978336024,0.97185587,0.96781083,0.97946723,0.978165963,0.965299544,0.968713921,0.964656307,0.97210737,0.960759008,0.956325086,0.956923408,0.94887131,0.964773569,1
AMP,1,0,0,0.020499668,0,0,0,0,0,0,0,0.00161716,0,0.031179857,0.021778436,0.030661377,0.024154968,0.010850785,0.010707271,0.040271962,0.02423225,0.016131711,0.035675395,0.020416787,0.017612774,0.031009964,0,0.014229727,0,0.014897557,0,0,0,0.000180527,0,0.001759861,0,0,0,0,0,0.019011718,0,0,0.021952618,0.001915154,0,0,0,0,0,0,0,0,0,0,0,0.001247204,0,0,0,0.007726242,0,0,0
AMP,2,0,0,0,0,0,0,0,0.001957825,0,0,0,0,0.018639903,0.014184184,0.027728087,0.017201659,0.023089168,0.013612884,0.032293127,0.02200146,0.030176128,0.023263129,0.023064066,0.00814948,0.009677755,0.013253348,0.013603877,0.011476136,0.007400794,0,0,0,0.001941433,0.000850028,0,0,0,0.010830825,0,0,0.003396794,0.007757793,0.002401601,0.016141535,0.006803428,0,0,0.010518143,0,0,0.002485397,0.004756498,0.00171197,0.005431452,0.006937322,0.00383047,0.009378466,0.007102715,0.005766766,0.007629849,0.009687989,0.01066126,0.008250877,0
AMP,3,0,0,0,0,0,0,0,0.005089255,0,0,0,0,0.016455435,0.012821322,0.012730696,0.013323928,0.006409788,0.012155491,0.019341359,0.015008435,0.020533965,0.013091106,0.018608616,0.006190575,0.006503127,0.014813618,0.01616727,0.013369208,0.019517236,0,0,0,0,0.005335535,0.012293681,0,0.004088645,0.012005302,0.005650252,0,0.029805285,0.021399243,0.017417205,0.007897729,0.013906309,0,0,0.012473544,0,0.007585951,0.009671638,0.012107491,0.007717184,0.007595961,0.011123728,0.011372767,0.009932983,0.008914894,0.0100375,0.011501708,0.009055034,0.010774648,0.007459506,0
AMP,4,0,0,0,0,0,0,0,0.003731045,0,0,0,0,0.012706078,0.006469194,0.005151353,0.011186886,0.011106367,0.009971116,0.009977219,0.008287565,0.014720242,0.003209563,0.011278157,0.012545365,0.016382406,0.01630653,0.010105495,0.017635828,0.014602122,0,0,0,0.009581947,0.006998906,0,0,0.007711084,0.013210219,0.008115147,0.04122568,0.012359433,0.007599787,0.012240756,0.009502,0.009429057,0,0,0.020794555,0,0.0058744,0.00663005,0.008134647,0.006355971,0.005096746,0.00760511,0.007713171,0.008036438,0.006353545,0.008379214,0.010029619,0.007249588,0.011947172,0.007930885,0
AMP,5,0,0,0,0,0,0,0,0.002195275,0,0,0,0,0.008022036,0.001443919,0.002399913,0.00669598,0,0.003797441,0.003295331,0.006012671,0.003444331,0.004349294,0.001943476,0.006743649,0.005373756,0.01435608,0.009286887,0.011894324,0.008910853,0,0,0,0.00796522,0.005980357,0,0,0,0.01137457,0.006361836,0.091242542,0.010117092,0.00727619,0.007350971,0,0.011086805,0,0,0.03003993,0,0.004204462,0.004402451,0.00503184,0.002831021,0.002546715,0.005173951,0.004394126,0.004151476,0.003430234,0.006434379,0.007376888,0.004437905,0.008650327,0.004478285,0
AMP,6,0,0,0,0,0,0,0,0.000929621,0,0,0,0,0,0,0.002783868,0.00352759,0,0.002367823,0,0.000611104,0,0,0,0,0.012845626,0.009377586,0.003808167,0.012325755,0.011031097,0,0,0,0,0,0,0,0,0,0.00734048,0,0.013511366,0,0.002697877,0,0.006520824,0,0.082552704,0.017735646,0,0.00262122,0.002533387,0.001901379,0.001407472,0.00091134,0.00215678,0.002135733,0.001588577,0.001413579,0.004722638,0.004016227,0.003445083,0.00608621,0.004078089,0
AMP,7,0,0,0,0,0,0,0,0.000375587,0,0,0,0,0.003514187,0,0,0,0,0.001597172,0,0,0,0,0,0,0,0.004311348,0.003801978,0.00357446,0.004484182,0,0.004370235,0,0,0,0,0,0.005965182,0,0,0,0,0,0.001633872,0,0.002969775,0,0,0,0,0.000762238,0.001737383,0.000257315,0.000379282,0.000251823,0.001195494,0.001287753,0.000923784,0.000562349,0.002787254,0.002221825,0.001124048,0.002048769,0.00190325,0
AMP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002536037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021602174,0,0,0,0.000615705,0.000683824,0,0.00012987,0,0.000508071,0.000552059,8.48E-05,0.000115315,0.001113242,0.000898798,0.000350703,0.000960305,0.001125541,0
AMP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arginine-Glutamine,0,0.340347199,0.533340336,0,0.328673075,0,0,0.892658274,0.872556278,0.872801382,0.709042732,0.983485162,0.864942267,0.400280392,0,0.3658582,1,0.273830957,0.314289195,0.384898368,0.434174062,0.348154755,0,0.488072127,0,0,0.320008095,0.315028798,0.443878396,0.321052746,0.317732666,0.376962764,0.257302753,0.826686187,0.854747388,0.847792314,0.923505044,0.859319663,0.934492285,0.875401947,0.84339157,0.757052797,0.85486588,0.867421132,0.509777391,0.851335377,0.504484942,0.667484649,0.560070082,0.941987309,0.876242228,0.814973022,0.407565478,0.7482978,0.870960851,0.898916266,0.821477531,0.728867463,0.934627256,0.916870439,0.833455242,0.833725686,0.882219715,0.910399165,0.786707621
Arginine-Glutamine,1,0,0,0,0,0,0,0.037321637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044909644,0.000557812,0,0.025216875,0,0,0,0,0,0,0,0,0,0,0,0,0.029837334,0,0,0,0
Arginine-Glutamine,2,0,0.466659664,0.332724649,0,0,0,0.010172237,0.018253643,0,0,0,0.03114798,0,0,0,0,0,0,0,0,0,0,0,0.23662983,0,0,0,0,0,0,0,0,0,0.047258784,0,0,0,0,0.016319917,0,0.051625165,0,0,0.134264126,0.057681082,0.138504866,0.11493635,0.145625976,0.007062317,0,0.028438815,0,0.103256248,0.041151317,0,0,0.085532145,0,0.034917999,0.055911427,0.070035085,0.029413036,0.024413278,0.073894347
Arginine-Glutamine,3,0.659652801,0,0.667275351,0.671326925,1,1,0.059847852,0.109190079,0.127198618,0.290957268,0.016514838,0.103909753,0.599719608,1,0.6341418,0,0.586288132,0.685710805,0.615101632,0.565825938,0.651845245,0.64325483,0.511927873,0.76337017,1,0.679991905,0.684971202,0.556121604,0.678947254,0.682267334,0.623037236,0.742697247,0.173313813,0.097993827,0.152207686,0.076494956,0.140680337,0.065507715,0.108278136,0.15660843,0.191322038,0.14513412,0.132578868,0.170892251,0.05931004,0.19753652,0.116601819,0.1658169,0.050950375,0.123757772,0.156588163,0.488918316,0.148445952,0.087887832,0.101083734,0.178522469,0.185600392,0.065372744,0.048211562,0.056770023,0.096239229,0.08836725,0.065187557,0.139398032
Arginine-Glutamine,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139880911,0,0,0,0,0.35674517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140156589,0.031115689,0.159473673,0.075760308,0.128487043,0,0,0,0.103516205,0,0,0,0,0,0,0,0.024025974,0,0,0,0
