"","Compound","Label","Stage","Temperature","Fraction","SEM","Accu"
"7424","Lysine-Glutamine",0,"13C-Larvae","Pocillopora-dark",0.39081072,0.0338499787217996,1
"7425","Lysine-Glutamine",11,"13C-Recruit","Acropora-27",0,0,0
"7426","Lysine-Glutamine",10,"13C-Recruit","Acropora-27",0,0,0
"7427","Lysine-Glutamine",9,"13C-Recruit","Acropora-27",0,0,0
"7428","Lysine-Glutamine",8,"13C-Recruit","Acropora-27",0.0285197048,0.00253878907880073,0.0285197048
"7429","Lysine-Glutamine",7,"13C-Recruit","Acropora-27",0,0,0.0285197048
"7430","Lysine-Glutamine",6,"13C-Recruit","Acropora-27",0.0347160414,0.0149884156972971,0.0632357462
"7431","Lysine-Glutamine",5,"13C-Recruit","Acropora-27",0.313666131,0.032340493920753,0.3769018772
"7432","Lysine-Glutamine",4,"13C-Recruit","Acropora-27",0,0,0.3769018772
"7433","Lysine-Glutamine",3,"13C-Recruit","Acropora-27",0.0027823142,0.00184755632383477,0.3796841914
"7434","Lysine-Glutamine",2,"13C-Recruit","Acropora-27",0.0941809574,0.00397247700067761,0.4738651488
"7435","Lysine-Glutamine",1,"13C-Recruit","Acropora-27",0,0,0.4738651488
"7436","Lysine-Glutamine",0,"13C-Recruit","Acropora-27",0.5261348508,0.0406491415811076,0.9999999996
"7437","Lysine-Glutamine",11,"13C-Recruit","Acropora-30",0,0,0
"7438","Lysine-Glutamine",10,"13C-Recruit","Acropora-30",0,0,0
"7439","Lysine-Glutamine",9,"13C-Recruit","Acropora-30",0,0,0
"7440","Lysine-Glutamine",8,"13C-Recruit","Acropora-30",0.0211116011666667,0.00745568157100233,0.0211116011666667
"7441","Lysine-Glutamine",7,"13C-Recruit","Acropora-30",0.00497712083333333,0.00497712083333333,0.026088722
"7442","Lysine-Glutamine",6,"13C-Recruit","Acropora-30",0.014699534,0.00836513431339109,0.040788256
"7443","Lysine-Glutamine",5,"13C-Recruit","Acropora-30",0.3048771865,0.0380875292520269,0.3456654425
"7444","Lysine-Glutamine",4,"13C-Recruit","Acropora-30",0,0,0.3456654425
"7445","Lysine-Glutamine",3,"13C-Recruit","Acropora-30",0.0108248966666667,0.0094000879532221,0.356490339166667
"7446","Lysine-Glutamine",2,"13C-Recruit","Acropora-30",0.0846694073333333,0.00931407047487537,0.4411597465
"7447","Lysine-Glutamine",1,"13C-Recruit","Acropora-30",0,0,0.4411597465
"7448","Lysine-Glutamine",0,"13C-Recruit","Acropora-30",0.5588402535,0.0414270642785503,1
"7449","Lysine-Glutamine",11,"13C-Recruit","Acropora-33",0,0,0
"7450","Lysine-Glutamine",10,"13C-Recruit","Acropora-33",0,0,0
"7451","Lysine-Glutamine",9,"13C-Recruit","Acropora-33",0.002962397,0.00183555813319644,0.002962397
"7452","Lysine-Glutamine",8,"13C-Recruit","Acropora-33",0.0204315328,0.0090968163738026,0.0233939298
"7453","Lysine-Glutamine",7,"13C-Recruit","Acropora-33",0.0208703298,0.0091871030118431,0.0442642596
"7454","Lysine-Glutamine",6,"13C-Recruit","Acropora-33",0.0362000008,0.00695630639128734,0.0804642604
"7455","Lysine-Glutamine",5,"13C-Recruit","Acropora-33",0.1180388052,0.0467157136758634,0.1985030656
"7456","Lysine-Glutamine",4,"13C-Recruit","Acropora-33",0.0919339408,0.027932359926647,0.2904370064
"7457","Lysine-Glutamine",3,"13C-Recruit","Acropora-33",0.1280629284,0.0343895242505639,0.4184999348
"7458","Lysine-Glutamine",2,"13C-Recruit","Acropora-33",0.1354352156,0.0149052654687397,0.5539351504
"7459","Lysine-Glutamine",1,"13C-Recruit","Acropora-33",0.040309062,0.0112577731680734,0.5942442124
"7460","Lysine-Glutamine",0,"13C-Recruit","Acropora-33",0.4057557876,0.0755064697671913,1
"7461","Lysine-Glutamine",11,"13C-Recruit","Acropora-dark",0,NA,0
"7462","Lysine-Glutamine",10,"13C-Recruit","Acropora-dark",0,NA,0
"7463","Lysine-Glutamine",9,"13C-Recruit","Acropora-dark",0,NA,0
"7464","Lysine-Glutamine",8,"13C-Recruit","Acropora-dark",0,NA,0
"7465","Lysine-Glutamine",7,"13C-Recruit","Acropora-dark",0,NA,0
"7466","Lysine-Glutamine",6,"13C-Recruit","Acropora-dark",0.0154151,NA,0.0154151
"7467","Lysine-Glutamine",5,"13C-Recruit","Acropora-dark",0.241706688,NA,0.257121788
"7468","Lysine-Glutamine",4,"13C-Recruit","Acropora-dark",0,NA,0.257121788
"7469","Lysine-Glutamine",3,"13C-Recruit","Acropora-dark",0,NA,0.257121788
"7470","Lysine-Glutamine",2,"13C-Recruit","Acropora-dark",0.088271384,NA,0.345393172
"7471","Lysine-Glutamine",1,"13C-Recruit","Acropora-dark",0.017589612,NA,0.362982784
"7472","Lysine-Glutamine",0,"13C-Recruit","Acropora-dark",0.637017215,NA,0.999999999
"7473","Lysine-Glutamine",11,"13C-Recruit","Pocillopora-27",0,0,0
"7474","Lysine-Glutamine",10,"13C-Recruit","Pocillopora-27",0,0,0
"7475","Lysine-Glutamine",9,"13C-Recruit","Pocillopora-27",0,0,0
"7476","Lysine-Glutamine",8,"13C-Recruit","Pocillopora-27",0.0260532382,0.0051418220222425,0.0260532382
"7477","Lysine-Glutamine",7,"13C-Recruit","Pocillopora-27",0,0,0.0260532382
"7478","Lysine-Glutamine",6,"13C-Recruit","Pocillopora-27",0.0215297664,0.00314841883267482,0.0475830046
"7479","Lysine-Glutamine",5,"13C-Recruit","Pocillopora-27",0.1847957274,0.0474395837096128,0.232378732
"7480","Lysine-Glutamine",4,"13C-Recruit","Pocillopora-27",0.0036383078,0.00237285280696748,0.2360170398
"7481","Lysine-Glutamine",3,"13C-Recruit","Pocillopora-27",0.0398424604,0.0140239826570273,0.2758595002
"7482","Lysine-Glutamine",2,"13C-Recruit","Pocillopora-27",0.092601747,0.0226429463772593,0.3684612472
"7483","Lysine-Glutamine",1,"13C-Recruit","Pocillopora-27",0.003703457,0.003703457,0.3721647042
"7484","Lysine-Glutamine",0,"13C-Recruit","Pocillopora-27",0.6278352962,0.0616676870852995,1.0000000004
"7485","Lysine-Glutamine",11,"13C-Recruit","Pocillopora-30",0,0,0
"7486","Lysine-Glutamine",10,"13C-Recruit","Pocillopora-30",0,0,0
"7487","Lysine-Glutamine",9,"13C-Recruit","Pocillopora-30",0,0,0
"7488","Lysine-Glutamine",8,"13C-Recruit","Pocillopora-30",0.019915763,0.00535635124525581,0.019915763
"7489","Lysine-Glutamine",7,"13C-Recruit","Pocillopora-30",0.00328192725,0.00328192725,0.02319769025
"7490","Lysine-Glutamine",6,"13C-Recruit","Pocillopora-30",0.01597770975,0.00583720276699488,0.0391754
"7491","Lysine-Glutamine",5,"13C-Recruit","Pocillopora-30",0.1956421275,0.0551763646519627,0.2348175275
"7492","Lysine-Glutamine",4,"13C-Recruit","Pocillopora-30",0.01496055975,0.0114809627286231,0.24977808725
"7493","Lysine-Glutamine",3,"13C-Recruit","Pocillopora-30",0.0472003395,0.017928895301406,0.29697842675
"7494","Lysine-Glutamine",2,"13C-Recruit","Pocillopora-30",0.063758314,0.00939894677863172,0.36073674075
"7495","Lysine-Glutamine",1,"13C-Recruit","Pocillopora-30",0.00135975775,0.00135975775,0.3620964985
"7496","Lysine-Glutamine",0,"13C-Recruit","Pocillopora-30",0.63790350125,0.0387310773909619,0.99999999975
"7497","Lysine-Glutamine",11,"13C-Recruit","Pocillopora-33",0,0,0
"7498","Lysine-Glutamine",10,"13C-Recruit","Pocillopora-33",0,0,0
"7499","Lysine-Glutamine",9,"13C-Recruit","Pocillopora-33",0.00660278,0.00410716130679852,0.00660278
"7500","Lysine-Glutamine",8,"13C-Recruit","Pocillopora-33",0.0277265408,0.00389406123044995,0.0343293208
"7501","Lysine-Glutamine",7,"13C-Recruit","Pocillopora-33",0.0393094424,0.00755653466380268,0.0736387632
"7502","Lysine-Glutamine",6,"13C-Recruit","Pocillopora-33",0.057548716,0.0055171176634856,0.1311874792
"7503","Lysine-Glutamine",5,"13C-Recruit","Pocillopora-33",0.0948285004,0.00996842289855411,0.2260159796
"7504","Lysine-Glutamine",4,"13C-Recruit","Pocillopora-33",0.1234529362,0.00623661329516145,0.3494689158
"7505","Lysine-Glutamine",3,"13C-Recruit","Pocillopora-33",0.1349608686,0.00697778453079773,0.4844297844
"7506","Lysine-Glutamine",2,"13C-Recruit","Pocillopora-33",0.1032213582,0.00605289519057258,0.5876511426
"7507","Lysine-Glutamine",1,"13C-Recruit","Pocillopora-33",0.0203902532,0.00380229916643369,0.6080413958
"7508","Lysine-Glutamine",0,"13C-Recruit","Pocillopora-33",0.3919586044,0.0384713610637127,1.0000000002
"7509","Lysine-Glutamine",11,"13C-Recruit","Pocillopora-dark",0,NA,0
"7510","Lysine-Glutamine",10,"13C-Recruit","Pocillopora-dark",0,NA,0
"7511","Lysine-Glutamine",9,"13C-Recruit","Pocillopora-dark",0,NA,0
"7512","Lysine-Glutamine",8,"13C-Recruit","Pocillopora-dark",0.011608438,NA,0.011608438
"7513","Lysine-Glutamine",7,"13C-Recruit","Pocillopora-dark",0,NA,0.011608438
"7514","Lysine-Glutamine",6,"13C-Recruit","Pocillopora-dark",0.000816995,NA,0.012425433
"7515","Lysine-Glutamine",5,"13C-Recruit","Pocillopora-dark",0.195959941,NA,0.208385374
"7516","Lysine-Glutamine",4,"13C-Recruit","Pocillopora-dark",0,NA,0.208385374
"7517","Lysine-Glutamine",3,"13C-Recruit","Pocillopora-dark",0,NA,0.208385374
"7518","Lysine-Glutamine",2,"13C-Recruit","Pocillopora-dark",0.027445029,NA,0.235830403
"7519","Lysine-Glutamine",1,"13C-Recruit","Pocillopora-dark",0,NA,0.235830403
"7520","Lysine-Glutamine",0,"13C-Recruit","Pocillopora-dark",0.764169598,NA,1.000000001
"7521","Methionine",5,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"7522","Methionine",4,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"7523","Methionine",3,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"7524","Methionine",2,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"7525","Methionine",1,"12C-Ctrl","Acropora-unlabeled",0.000738274,NA,0.000738274
"7526","Methionine",0,"12C-Ctrl","Acropora-unlabeled",0.999261726,NA,1
"7527","Methionine",5,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"7528","Methionine",4,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"7529","Methionine",3,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"7530","Methionine",2,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"7531","Methionine",1,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"7532","Methionine",0,"12C-Ctrl","Pocillopora-unlabeled",1,NA,1
"7533","Methionine",5,"13C-Ctrl","Acropora-dark",0,NA,0
"7534","Methionine",4,"13C-Ctrl","Acropora-dark",0,NA,0
"7535","Methionine",3,"13C-Ctrl","Acropora-dark",0,NA,0
"7536","Methionine",2,"13C-Ctrl","Acropora-dark",0,NA,0
"7537","Methionine",1,"13C-Ctrl","Acropora-dark",0.015625187,NA,0.015625187
"7538","Methionine",0,"13C-Ctrl","Acropora-dark",0.984374813,NA,1
"7539","Methionine",5,"13C-Ctrl","Pocillopora-dark",0,NA,0
"7540","Methionine",4,"13C-Ctrl","Pocillopora-dark",0,NA,0
"7541","Methionine",3,"13C-Ctrl","Pocillopora-dark",0,NA,0
"7542","Methionine",2,"13C-Ctrl","Pocillopora-dark",0,NA,0
"7543","Methionine",1,"13C-Ctrl","Pocillopora-dark",0.013152448,NA,0.013152448
"7544","Methionine",0,"13C-Ctrl","Pocillopora-dark",0.986847552,NA,1
"7545","Methionine",5,"13C-Larvae","Pocillopora-27",0.00398109133333333,0.00256029588824693,0.00398109133333333
"7546","Methionine",4,"13C-Larvae","Pocillopora-27",0.0591509168333333,0.01412912928048,0.0631320081666667
"7547","Methionine",3,"13C-Larvae","Pocillopora-27",0.0927052523333333,0.0161233862015828,0.1558372605
"7548","Methionine",2,"13C-Larvae","Pocillopora-27",0.0862247628333333,0.0134592475540673,0.242062023333333
"7549","Methionine",1,"13C-Larvae","Pocillopora-27",0.10336883,0.00554097280482537,0.345430853333333
"7550","Methionine",0,"13C-Larvae","Pocillopora-27",0.654569147,0.012123801150368,1.00000000033333
"7551","Methionine",5,"13C-Larvae","Pocillopora-30",0.00708960466666667,0.00358265475386593,0.00708960466666667
"7552","Methionine",4,"13C-Larvae","Pocillopora-30",0.0622188345,0.00489022093724654,0.0693084391666667
"7553","Methionine",3,"13C-Larvae","Pocillopora-30",0.1163025955,0.00639875407530844,0.185611034666667
"7554","Methionine",2,"13C-Larvae","Pocillopora-30",0.109645085833333,0.00501253217497385,0.2952561205
"7555","Methionine",1,"13C-Larvae","Pocillopora-30",0.0591468903333333,0.0138450876153934,0.354403010833333
"7556","Methionine",0,"13C-Larvae","Pocillopora-30",0.6455969895,0.013816391792458,1.00000000033333
"7557","Methionine",5,"13C-Larvae","Pocillopora-33",0,0,0
"7558","Methionine",4,"13C-Larvae","Pocillopora-33",0.0260184832,0.00405785003081493,0.0260184832
"7559","Methionine",3,"13C-Larvae","Pocillopora-33",0.0764873302,0.00582958392982548,0.1025058134
"7560","Methionine",2,"13C-Larvae","Pocillopora-33",0.0489373206,0.00680211840341945,0.151443134
"7561","Methionine",1,"13C-Larvae","Pocillopora-33",0.05271682,0.00532030293565614,0.204159954
"7562","Methionine",0,"13C-Larvae","Pocillopora-33",0.7958400462,0.0133818668027516,1.0000000002
"7563","Methionine",5,"13C-Larvae","Pocillopora-dark",0,0,0
"7564","Methionine",4,"13C-Larvae","Pocillopora-dark",0,0,0
"7565","Methionine",3,"13C-Larvae","Pocillopora-dark",0,0,0
"7566","Methionine",2,"13C-Larvae","Pocillopora-dark",0,0,0
"7567","Methionine",1,"13C-Larvae","Pocillopora-dark",0,0,0
"7568","Methionine",0,"13C-Larvae","Pocillopora-dark",1,0,1
"7569","Methionine",5,"13C-Recruit","Acropora-27",0.0008830384,0.0008830384,0.0008830384
"7570","Methionine",4,"13C-Recruit","Acropora-27",0.0129152202,0.00141465408708162,0.0137982586
"7571","Methionine",3,"13C-Recruit","Acropora-27",0.0319656388,0.007540365611197,0.0457638974
"7572","Methionine",2,"13C-Recruit","Acropora-27",0.030372246,0.00741808002217522,0.0761361434
"7573","Methionine",1,"13C-Recruit","Acropora-27",0.0314061998,0.00514010435473266,0.1075423432
"7574","Methionine",0,"13C-Recruit","Acropora-27",0.8924576568,0.014922369869471,1
"7575","Methionine",5,"13C-Recruit","Acropora-30",0.00275450883333333,0.00190368542841284,0.00275450883333333
"7576","Methionine",4,"13C-Recruit","Acropora-30",0.0309188386666667,0.00731797472523128,0.0336733475
"7577","Methionine",3,"13C-Recruit","Acropora-30",0.0479627125,0.0129164096793529,0.08163606
"7578","Methionine",2,"13C-Recruit","Acropora-30",0.0389481871666667,0.0120614267866402,0.120584247166667
"7579","Methionine",1,"13C-Recruit","Acropora-30",0.0322328471666667,0.00891605659148584,0.152817094333333
"7580","Methionine",0,"13C-Recruit","Acropora-30",0.8471829055,0.0395297556481895,0.999999999833333
"7581","Methionine",5,"13C-Recruit","Acropora-33",0.000476236,0.000476236,0.000476236
"7582","Methionine",4,"13C-Recruit","Acropora-33",0.018389595,0.00533312046573171,0.018865831
"7583","Methionine",3,"13C-Recruit","Acropora-33",0.0234289018,0.00363464322782222,0.0422947328
"7584","Methionine",2,"13C-Recruit","Acropora-33",0.0255769098,0.00555726037035109,0.0678716426
"7585","Methionine",1,"13C-Recruit","Acropora-33",0.0244256014,0.00248656653143389,0.092297244
"7586","Methionine",0,"13C-Recruit","Acropora-33",0.9077027558,0.0138094474323691,0.9999999998
"7587","Methionine",5,"13C-Recruit","Acropora-dark",0,NA,0
"7588","Methionine",4,"13C-Recruit","Acropora-dark",0,NA,0
"7589","Methionine",3,"13C-Recruit","Acropora-dark",0,NA,0
"7590","Methionine",2,"13C-Recruit","Acropora-dark",0,NA,0
"7591","Methionine",1,"13C-Recruit","Acropora-dark",0,NA,0
"7592","Methionine",0,"13C-Recruit","Acropora-dark",1,NA,1
"7593","Methionine",5,"13C-Recruit","Pocillopora-27",0.0103567876,0.00267785708479535,0.0103567876
"7594","Methionine",4,"13C-Recruit","Pocillopora-27",0.047454771,0.00829692466134425,0.0578115586
"7595","Methionine",3,"13C-Recruit","Pocillopora-27",0.0860855516,0.01438095206323,0.1438971102
"7596","Methionine",2,"13C-Recruit","Pocillopora-27",0.0750457524,0.00579978239695095,0.2189428626
"7597","Methionine",1,"13C-Recruit","Pocillopora-27",0.071827583,0.00763982837100426,0.2907704456
"7598","Methionine",0,"13C-Recruit","Pocillopora-27",0.7092295552,0.0288382219618119,1.0000000008
"7599","Methionine",5,"13C-Recruit","Pocillopora-30",0.009792891,0.00134447592313015,0.009792891
"7600","Methionine",4,"13C-Recruit","Pocillopora-30",0.04332325675,0.00320849707236198,0.05311614775
"7601","Methionine",3,"13C-Recruit","Pocillopora-30",0.07767478175,0.00140674370284399,0.1307909295
"7602","Methionine",2,"13C-Recruit","Pocillopora-30",0.05861000875,0.00471236848078631,0.18940093825
"7603","Methionine",1,"13C-Recruit","Pocillopora-30",0.0551815535,0.00416742635652162,0.24458249175
"7604","Methionine",0,"13C-Recruit","Pocillopora-30",0.75541750775,0.00271052871229005,0.9999999995
"7605","Methionine",5,"13C-Recruit","Pocillopora-33",0.0035855318,0.00130896578549561,0.0035855318
"7606","Methionine",4,"13C-Recruit","Pocillopora-33",0.0127379332,0.00268706902176177,0.016323465
"7607","Methionine",3,"13C-Recruit","Pocillopora-33",0.0252553854,0.0037426734662557,0.0415788504
"7608","Methionine",2,"13C-Recruit","Pocillopora-33",0.017015569,0.00691942834254183,0.0585944194
"7609","Methionine",1,"13C-Recruit","Pocillopora-33",0.0405918274,0.0123287883707232,0.0991862468
"7610","Methionine",0,"13C-Recruit","Pocillopora-33",0.9008137532,0.0126014429289169,1
"7611","Methionine",5,"13C-Recruit","Pocillopora-dark",0,NA,0
"7612","Methionine",4,"13C-Recruit","Pocillopora-dark",0,NA,0
"7613","Methionine",3,"13C-Recruit","Pocillopora-dark",0,NA,0
"7614","Methionine",2,"13C-Recruit","Pocillopora-dark",0,NA,0
"7615","Methionine",1,"13C-Recruit","Pocillopora-dark",0.014359463,NA,0.014359463
"7616","Methionine",0,"13C-Recruit","Pocillopora-dark",0.985640537,NA,1
"7617","N-acetyl-glutamine",7,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"7618","N-acetyl-glutamine",6,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"7619","N-acetyl-glutamine",5,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"7620","N-acetyl-glutamine",4,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"7621","N-acetyl-glutamine",3,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"7622","N-acetyl-glutamine",2,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"7623","N-acetyl-glutamine",1,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"7624","N-acetyl-glutamine",0,"12C-Ctrl","Acropora-unlabeled",1,NA,1
"7625","N-acetyl-glutamine",7,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"7626","N-acetyl-glutamine",6,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"7627","N-acetyl-glutamine",5,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"7628","N-acetyl-glutamine",4,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"7629","N-acetyl-glutamine",3,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"7630","N-acetyl-glutamine",2,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"7631","N-acetyl-glutamine",1,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"7632","N-acetyl-glutamine",0,"12C-Ctrl","Pocillopora-unlabeled",1,NA,1
"7633","N-acetyl-glutamine",7,"13C-Ctrl","Acropora-dark",0,NA,0
"7634","N-acetyl-glutamine",6,"13C-Ctrl","Acropora-dark",0,NA,0
"7635","N-acetyl-glutamine",5,"13C-Ctrl","Acropora-dark",0,NA,0
"7636","N-acetyl-glutamine",4,"13C-Ctrl","Acropora-dark",0,NA,0
"7637","N-acetyl-glutamine",3,"13C-Ctrl","Acropora-dark",0,NA,0
"7638","N-acetyl-glutamine",2,"13C-Ctrl","Acropora-dark",0,NA,0
"7639","N-acetyl-glutamine",1,"13C-Ctrl","Acropora-dark",0,NA,0
"7640","N-acetyl-glutamine",0,"13C-Ctrl","Acropora-dark",1,NA,1
"7641","N-acetyl-glutamine",7,"13C-Ctrl","Pocillopora-dark",0,NA,0
"7642","N-acetyl-glutamine",6,"13C-Ctrl","Pocillopora-dark",0,NA,0
"7643","N-acetyl-glutamine",5,"13C-Ctrl","Pocillopora-dark",0,NA,0
"7644","N-acetyl-glutamine",4,"13C-Ctrl","Pocillopora-dark",0,NA,0
"7645","N-acetyl-glutamine",3,"13C-Ctrl","Pocillopora-dark",0,NA,0
"7646","N-acetyl-glutamine",2,"13C-Ctrl","Pocillopora-dark",0,NA,0
"7647","N-acetyl-glutamine",1,"13C-Ctrl","Pocillopora-dark",0,NA,0
"7648","N-acetyl-glutamine",0,"13C-Ctrl","Pocillopora-dark",1,NA,1
"7649","N-acetyl-glutamine",7,"13C-Larvae","Pocillopora-27",0,0,0
"7650","N-acetyl-glutamine",6,"13C-Larvae","Pocillopora-27",0,0,0
"7651","N-acetyl-glutamine",5,"13C-Larvae","Pocillopora-27",0,0,0
"7652","N-acetyl-glutamine",4,"13C-Larvae","Pocillopora-27",0,0,0
"7653","N-acetyl-glutamine",3,"13C-Larvae","Pocillopora-27",0,0,0
"7654","N-acetyl-glutamine",2,"13C-Larvae","Pocillopora-27",0,0,0
"7655","N-acetyl-glutamine",1,"13C-Larvae","Pocillopora-27",0,0,0
"7656","N-acetyl-glutamine",0,"13C-Larvae","Pocillopora-27",1,0,1
"7657","N-acetyl-glutamine",7,"13C-Larvae","Pocillopora-30",0,0,0
"7658","N-acetyl-glutamine",6,"13C-Larvae","Pocillopora-30",0,0,0
"7659","N-acetyl-glutamine",5,"13C-Larvae","Pocillopora-30",0,0,0
"7660","N-acetyl-glutamine",4,"13C-Larvae","Pocillopora-30",0,0,0
"7661","N-acetyl-glutamine",3,"13C-Larvae","Pocillopora-30",0,0,0
"7662","N-acetyl-glutamine",2,"13C-Larvae","Pocillopora-30",0,0,0
"7663","N-acetyl-glutamine",1,"13C-Larvae","Pocillopora-30",0,0,0
"7664","N-acetyl-glutamine",0,"13C-Larvae","Pocillopora-30",1,0,1
"7665","N-acetyl-glutamine",7,"13C-Larvae","Pocillopora-33",0,0,0
"7666","N-acetyl-glutamine",6,"13C-Larvae","Pocillopora-33",0,0,0
"7667","N-acetyl-glutamine",5,"13C-Larvae","Pocillopora-33",0,0,0
"7668","N-acetyl-glutamine",4,"13C-Larvae","Pocillopora-33",0,0,0
"7669","N-acetyl-glutamine",3,"13C-Larvae","Pocillopora-33",0,0,0
"7670","N-acetyl-glutamine",2,"13C-Larvae","Pocillopora-33",0,0,0
"7671","N-acetyl-glutamine",1,"13C-Larvae","Pocillopora-33",0,0,0
"7672","N-acetyl-glutamine",0,"13C-Larvae","Pocillopora-33",1,0,1
"7673","N-acetyl-glutamine",7,"13C-Larvae","Pocillopora-dark",0,0,0
"7674","N-acetyl-glutamine",6,"13C-Larvae","Pocillopora-dark",0,0,0
"7675","N-acetyl-glutamine",5,"13C-Larvae","Pocillopora-dark",0,0,0
"7676","N-acetyl-glutamine",4,"13C-Larvae","Pocillopora-dark",0,0,0
"7677","N-acetyl-glutamine",3,"13C-Larvae","Pocillopora-dark",0,0,0
"7678","N-acetyl-glutamine",2,"13C-Larvae","Pocillopora-dark",0,0,0
"7679","N-acetyl-glutamine",1,"13C-Larvae","Pocillopora-dark",0,0,0
"7680","N-acetyl-glutamine",0,"13C-Larvae","Pocillopora-dark",1,0,1
"7681","N-acetyl-glutamine",7,"13C-Recruit","Acropora-27",0,0,0
"7682","N-acetyl-glutamine",6,"13C-Recruit","Acropora-27",0,0,0
"7683","N-acetyl-glutamine",5,"13C-Recruit","Acropora-27",0,0,0
"7684","N-acetyl-glutamine",4,"13C-Recruit","Acropora-27",0,0,0
"7685","N-acetyl-glutamine",3,"13C-Recruit","Acropora-27",0,0,0
"7686","N-acetyl-glutamine",2,"13C-Recruit","Acropora-27",0,0,0
"7687","N-acetyl-glutamine",1,"13C-Recruit","Acropora-27",0,0,0
"7688","N-acetyl-glutamine",0,"13C-Recruit","Acropora-27",1,0,1
"7689","N-acetyl-glutamine",7,"13C-Recruit","Acropora-30",0,0,0
"7690","N-acetyl-glutamine",6,"13C-Recruit","Acropora-30",0,0,0
"7691","N-acetyl-glutamine",5,"13C-Recruit","Acropora-30",0,0,0
"7692","N-acetyl-glutamine",4,"13C-Recruit","Acropora-30",0,0,0
"7693","N-acetyl-glutamine",3,"13C-Recruit","Acropora-30",0,0,0
"7694","N-acetyl-glutamine",2,"13C-Recruit","Acropora-30",0,0,0
"7695","N-acetyl-glutamine",1,"13C-Recruit","Acropora-30",0,0,0
"7696","N-acetyl-glutamine",0,"13C-Recruit","Acropora-30",1,0,1
"7697","N-acetyl-glutamine",7,"13C-Recruit","Acropora-33",0,0,0
"7698","N-acetyl-glutamine",6,"13C-Recruit","Acropora-33",0,0,0
"7699","N-acetyl-glutamine",5,"13C-Recruit","Acropora-33",0,0,0
"7700","N-acetyl-glutamine",4,"13C-Recruit","Acropora-33",0,0,0
"7701","N-acetyl-glutamine",3,"13C-Recruit","Acropora-33",0,0,0
"7702","N-acetyl-glutamine",2,"13C-Recruit","Acropora-33",0,0,0
"7703","N-acetyl-glutamine",1,"13C-Recruit","Acropora-33",0,0,0
"7704","N-acetyl-glutamine",0,"13C-Recruit","Acropora-33",1,0,1
"7705","N-acetyl-glutamine",7,"13C-Recruit","Acropora-dark",0,NA,0
"7706","N-acetyl-glutamine",6,"13C-Recruit","Acropora-dark",0,NA,0
"7707","N-acetyl-glutamine",5,"13C-Recruit","Acropora-dark",0,NA,0
"7708","N-acetyl-glutamine",4,"13C-Recruit","Acropora-dark",0,NA,0
"7709","N-acetyl-glutamine",3,"13C-Recruit","Acropora-dark",0,NA,0
"7710","N-acetyl-glutamine",2,"13C-Recruit","Acropora-dark",0,NA,0
"7711","N-acetyl-glutamine",1,"13C-Recruit","Acropora-dark",0,NA,0
"7712","N-acetyl-glutamine",0,"13C-Recruit","Acropora-dark",1,NA,1
"7713","N-acetyl-glutamine",7,"13C-Recruit","Pocillopora-27",0,0,0
"7714","N-acetyl-glutamine",6,"13C-Recruit","Pocillopora-27",0,0,0
"7715","N-acetyl-glutamine",5,"13C-Recruit","Pocillopora-27",0,0,0
"7716","N-acetyl-glutamine",4,"13C-Recruit","Pocillopora-27",0,0,0
"7717","N-acetyl-glutamine",3,"13C-Recruit","Pocillopora-27",0,0,0
"7718","N-acetyl-glutamine",2,"13C-Recruit","Pocillopora-27",0,0,0
"7719","N-acetyl-glutamine",1,"13C-Recruit","Pocillopora-27",0,0,0
"7720","N-acetyl-glutamine",0,"13C-Recruit","Pocillopora-27",1,0,1
"7721","N-acetyl-glutamine",7,"13C-Recruit","Pocillopora-30",0,0,0
"7722","N-acetyl-glutamine",6,"13C-Recruit","Pocillopora-30",0,0,0
"7723","N-acetyl-glutamine",5,"13C-Recruit","Pocillopora-30",0,0,0
"7724","N-acetyl-glutamine",4,"13C-Recruit","Pocillopora-30",0,0,0
"7725","N-acetyl-glutamine",3,"13C-Recruit","Pocillopora-30",0,0,0
"7726","N-acetyl-glutamine",2,"13C-Recruit","Pocillopora-30",0,0,0
