"PreSens Measurement Studio 2","3.0.1.1503",""
"Date","Time","Channel","User","SensorID","Sensor_Name","delta_t","Time_Unit","Value","O2_Unit","Mode","Phase","Phase_Unit","Amplitude","Amplitude_Unit","Temp","Temp_Unit","Pressure","Pressure_Unit","Salinity","Salinity_Unit","Error","Cal0","Cal0_Unit","T0","T0_Unit","O2Cal2nd","O2_Unit","Cal2nd","Cal2nd_Unit","T2nd","T2nd_Unit","CalPressure","CalPressure_Unit","f1","dPhi1","dkSv1","dPhi2","dkSv2","m","Cal_Mode","SignalLEDCurrent","User_Signal_Intensity","ReferenceLEDCurrent","Reference_Amplitude","Device_Serial","FwVersion","SwVersion","Sensor_Type","BatchID","Calibration_Date","Sensor_Lot","PreSens_Calibr","Battery_Voltage","Battery_Voltage_Unit"
"11/10/2023","17:01:06","1","default","195689358","OXY-CH1","0.000","min","193.748","μmol/L","Humid","21.486","deg","118582","µV","27.000","°C","1011.000","hPa","36.0","pmil","0","51.387","deg","20.870","°C","100.000","%a.s.","22.083","deg","19.900","°C","1012.000","hPa","0.861","-0.02617","0.00035","0","0","13.56","Humid","33.25","0","75.70","239010.32","SABD0002000012","AAV2.0.0.13","3.0.1.1503","PSt7-10","170328-000","11/5/2023 4:24:24 PM","0000-00","0","no battery","V"
"11/10/2023","17:01:07","1","default","195689358","OXY-CH1","0.022","min","193.606","μmol/L","Humid","21.494","deg","118521","µV","27.000","°C","1011.000","hPa","36.0","pmil","0","51.387","deg","20.870","°C","100.000","%a.s.","22.083","deg","19.900","°C","1012.000","hPa","0.861","-0.02617","0.00035","0","0","13.56","Humid","33.25","0","75.70","254457.08","SABD0002000012","AAV2.0.0.13","3.0.1.1503","PSt7-10","170328-000","11/5/2023 4:24:24 PM","0000-00","0","no battery","V"
"11/10/2023","17:01:08","1","default","195689358","OXY-CH1","0.039","min","193.606","μmol/L","Humid","21.494","deg","118503","µV","27.000","°C","1011.000","hPa","36.0","pmil","0","51.387","deg","20.870","°C","100.000","%a.s.","22.083","deg","19.900","°C","1012.000","hPa","0.861","-0.02617","0.00035","0","0","13.56","Humid","33.25","0","75.70","254407.02","SABD0002000012","AAV2.0.0.13","3.0.1.1503","PSt7-10","170328-000","11/5/2023 4:24:24 PM","0000-00","0","no battery","V"
"11/10/2023","17:01:09","1","default","195689358","OXY-CH1","0.056","min","193.624","μmol/L","Humid","21.493","deg","118481","µV","27.000","°C","1011.000","hPa","36.0","pmil","0","51.387","deg","20.870","°C","100.000","%a.s.","22.083","deg","19.900","°C","1012.000","hPa","0.861","-0.02617","0.00035","0","0","13.56","Humid","33.25","0","75.70","254379.18","SABD0002000012","AAV2.0.0.13","3.0.1.1503","PSt7-10","170328-000","11/5/2023 4:24:24 PM","0000-00","0","no battery","V"
"11/10/2023","17:01:10","1","default","195689358","OXY-CH1","0.072","min","193.606","μmol/L","Humid","21.494","deg","118466","µV","27.000","°C","1011.000","hPa","36.0","pmil","0","51.387","deg","20.870","°C","100.000","%a.s.","22.083","deg","19.900","°C","1012.000","hPa","0.861","-0.02617","0.00035","0","0","13.56","Humid","33.25","0","75.70","254346.52","SABD0002000012","AAV2.0.0.13","3.0.1.1503","PSt7-10","170328-000","11/5/2023 4:24:24 PM","0000-00","0","no battery","V"
"11/10/2023","17:01:11","1","default","195689358","OXY-CH1","0.088","min","193.588","μmol/L","Humid","21.495","deg","118456","µV","27.000","°C","1011.000","hPa","36.0","pmil","0","51.387","deg","20.870","°C","100.000","%a.s.","22.083","deg","19.900","°C","1012.000","hPa","0.861","-0.02617","0.00035","0","0","13.56","Humid","33.25","0","75.70","254331.67","SABD0002000012","AAV2.0.0.13","3.0.1.1503","PSt7-10","170328-000","11/5/2023 4:24:24 PM","0000-00","0","no battery","V"
"11/10/2023","17:01:12","1","default","195689358","OXY-CH1","0.105","min","193.642","μmol/L","Humid","21.492","deg","118444","µV","27.000","°C","1011.000","hPa","36.0","pmil","0","51.387","deg","20.870","°C","100.000","%a.s.","22.083","deg","19.900","°C","1012.000","hPa","0.861","-0.02617","0.00035","0","0","13.56","Humid","33.25","0","75.70","254317.36","SABD0002000012","AAV2.0.0.13","3.0.1.1503","PSt7-10","170328-000","11/5/2023 4:24:24 PM","0000-00","0","no battery","V"
"11/10/2023","17:01:13","1","default","195689358","OXY-CH1","0.122","min","193.553","μmol/L","Humid","21.497","deg","118436","µV","27.000","°C","1011.000","hPa","36.0","pmil","0","51.387","deg","20.870","°C","100.000","%a.s.","22.083","deg","19.900","°C","1012.000","hPa","0.861","-0.02617","0.00035","0","0","13.56","Humid","33.25","0","75.70","254306.25","SABD0002000012","AAV2.0.0.13","3.0.1.1503","PSt7-10","170328-000","11/5/2023 4:24:24 PM","0000-00","0","no battery","V"
"11/10/2023","17:01:14","1","default","195689358","OXY-CH1","0.139","min","193.553","μmol/L","Humid","21.497","deg","118427","µV","27.000","°C","1011.000","hPa","36.0","pmil","0","51.387","deg","20.870","°C","100.000","%a.s.","22.083","deg","19.900","°C","1012.000","hPa","0.861","-0.02617","0.00035","0","0","13.56","Humid","33.25","0","75.70","254295.66","SABD0002000012","AAV2.0.0.13","3.0.1.1503","PSt7-10","170328-000","11/5/2023 4:24:24 PM","0000-00","0","no battery","V"
"11/10/2023","17:01:15","1","default","195689358","OXY-CH1","0.155","min","193.571","μmol/L","Humid","21.496","deg","118421","µV","27.000","°C","1011.000","hPa","36.0","pmil","0","51.387","deg","20.870","°C","100.000","%a.s.","22.083","deg","19.900","°C","1012.000","hPa","0.861","-0.02617","0.00035","0","0","13.56","Humid","33.25","0","75.70","254290.15","SABD0002000012","AAV2.0.0.13","3.0.1.1503","PSt7-10","170328-000","11/5/2023 4:24:24 PM","0000-00","0","no battery","V"
