Compound,Label,Blank1,Blank2,Blank3,Blank4,Blank5,Blank6,13C-Blank_1,13C-Blank_2,12C-Ctrl_Acropora-unlabeled_1,12C-Ctrl_Pocillopora-unlabeled_1,13C-Ctrl_Acropora-dark_1,13C-Ctrl_Pocillopora-dark_1,13C-Larvae_Pocillopora-27_1,13C-Larvae_Pocillopora-27_2,13C-Larvae_Pocillopora-27_3,13C-Larvae_Pocillopora-27_4,13C-Larvae_Pocillopora-27_5,13C-Larvae_Pocillopora-27_6,13C-Larvae_Pocillopora-30_1,13C-Larvae_Pocillopora-30_2,13C-Larvae_Pocillopora-30_3,13C-Larvae_Pocillopora-30_4,13C-Larvae_Pocillopora-30_5,13C-Larvae_Pocillopora-30_6,13C-Larvae_Pocillopora-33_1,13C-Larvae_Pocillopora-33_2,13C-Larvae_Pocillopora-33_3,13C-Larvae_Pocillopora-33_4,13C-Larvae_Pocillopora-33_5,13C-Larvae_Pocillopora-dark_1,13C-Larvae_Pocillopora-dark_2,13C-Larvae_Pocillopora-dark_3,13C-Recruit_Acropora-27_1,13C-Recruit_Acropora-27_2,13C-Recruit_Acropora-27_3,13C-Recruit_Acropora-27_4,13C-Recruit_Acropora-27_5,13C-Recruit_Acropora-30_1,13C-Recruit_Acropora-30_2,13C-Recruit_Acropora-30_3,13C-Recruit_Acropora-30_4,13C-Recruit_Acropora-30_5,13C-Recruit_Acropora-30_6,13C-Recruit_Acropora-33_1,13C-Recruit_Acropora-33_2,13C-Recruit_Acropora-33_3,13C-Recruit_Acropora-33_4,13C-Recruit_Acropora-33_5,13C-Recruit_Acropora-dark_1,13C-Recruit_Pocillopora-27_1,13C-Recruit_Pocillopora-27_2,13C-Recruit_Pocillopora-27_3,13C-Recruit_Pocillopora-27_4,13C-Recruit_Pocillopora-27_5,13C-Recruit_Pocillopora-30_1,13C-Recruit_Pocillopora-30_2,13C-Recruit_Pocillopora-30_3,13C-Recruit_Pocillopora-30_4,13C-Recruit_Pocillopora-33_1,13C-Recruit_Pocillopora-33_2,13C-Recruit_Pocillopora-33_3,13C-Recruit_Pocillopora-33_4,13C-Recruit_Pocillopora-33_5,13C-Recruit_Pocillopora-dark_1
Glutathione disulfide,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glutathione disulfide,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glutathione disulfide,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glutathione disulfide,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glutathione disulfide,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glutathione disulfide,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glutathione disulfide,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glutathione disulfide,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glutathione disulfide,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glutathione disulfide,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glutathione disulfide,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lysine,0,0,0,1014.285404,1171.139212,1394.567072,1020.486351,36141.62742,677214.9991,646430.6514,792575.0105,472573.6455,2128523.035,32936.55422,28860.18022,39057.36101,23423.50732,17936.78733,29679.66327,18992.56427,17778.7389,15942.99995,18133.92306,16047.02729,18165.36111,16091.27698,27629.91325,26538.40208,25795.47886,26386.26893,23304.63804,32235.37889,30478.52658,186097.7642,593279.7857,103939.2732,473301.8684,287147.8064,204833.9916,214036.3834,306785.5718,198829.2837,302888.6106,157718.0508,454051.7978,298333.673,174178.5051,291110.6079,532902.3398,264911.8242,221896.7888,358709.0639,203084.78,569983.9829,407497.6251,1303087.135,163549.5725,393778.4069,680960.0629,1029561.465,1409977.315,669872.8946,232487.452,480864.4498,1250202.827
Lysine,1,0,0,0,0,0,0,0,0,2207.641721,0,1034.714421,9282.060147,0,0,0,0,0,547.1795155,0,0,0,0,0,0,287.2000955,0,0,0,0,0,0,0,1271.790532,234.796608,41.31372555,8628.933843,1316.421998,1283.667803,1429.156978,435.9490463,1240.292746,4433.616117,0,0,1023.623712,3122.942385,868.8706056,5425.974518,3251.510023,0,2401.450186,0,4311.220753,0,4730.793789,1900.254759,498.2276431,4568.721911,10445.71781,5901.936251,0,467.6850208,1797.244562,14215.25917
Lysine,2,0,0,0,0,0,0,0,2690.779665,0,0,0,0,0,0,866.5001982,0,0,0,0,0,0,0,0,0,927.5358509,789.2731665,0,842.549418,0,0,0,0,111.0843814,6906.857407,0,13861.27086,2351.511137,179.7526929,0,0,2955.143195,1544.409781,309.3942786,687.4767419,0,945.7309697,0,4097.519248,0,0,2539.148906,0,4786.858177,5835.96038,10670.1182,209.27833,1477.846139,1325.64754,17403.81861,13100.57425,8077.697772,2831.469331,3529.755518,0
Lysine,3,0,0,0,0,0,0,0,7736.684078,0,0,0,0,1213.799402,0,0,0,0,0,0,0,0,0,0,0,913.8888164,944.9961803,0,2649.238417,1277.502047,0,0,0,1125.785591,12913.58849,0,20471.10015,6382.383506,3487.37261,1149.285068,2413.035829,8979.36826,1764.47454,2065.364572,3669.975541,0,2835.626793,1451.968406,8828.962393,0,2608.432723,11129.2831,1898.588675,12793.70438,8621.618158,35019.68961,2688.433014,6529.351756,8045.367632,31838.4314,28124.89323,12641.85758,8457.455314,11873.4763,0
Lysine,4,0,0,0,0,0,0,0,6523.564323,0,0,0,0,980.6453425,0,1059.289641,1476.342026,0,0,0,0,0,0,0,0,1259.636855,1450.078583,1170.764112,1103.573874,0,0,0,0,1081.304887,10617.30631,0,13039.44764,7298.492008,1827.646882,2766.565241,3511.578035,6499.80563,5092.348669,1734.892035,4343.80019,0,1656.071572,1402.055325,7434.377209,0,1800.99346,9558.23886,1944.728265,11770.53811,5914.683446,35142.86847,2931.439187,6723.013772,10090.10097,33406.46623,30859.84798,15973.78889,6836.749295,13250.81396,0
Lysine,5,0,0,0,0,0,0,0,3356.99808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.7244269,3950.275098,0,4522.015057,5160.143405,1045.447836,0,1057.781176,3537.029088,1320.290009,1212.613079,2854.973683,0,1592.341852,1223.984211,3416.612977,0,2270.672787,6617.624777,1366.165889,4425.949869,1486.972924,18252.55558,1136.620413,1881.280688,7134.094262,18592.90287,16880.44918,9274.669786,4604.163507,7411.527228,0
Lysine,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097.385658,0,0,1089.871208,0,0,0,911.5751754,0,0,1135.241967,0,0,0,937.9052147,0,0,916.9448244,0,855.9511654,0,6036.255421,0,0,1160.640699,4339.159199,1899.102435,1232.838013,1017.757352,864.6834088,0
NADP+,0,0,0,0,0,0,0,2387.371763,5700.476027,3354.612292,29704.20331,2200.915392,20830.51196,2843.625464,4993.715346,2256.642061,2095.560681,0,5915.455186,0,1989.905421,0,2229.302221,2410.071981,0,1945.511929,2252.046176,2176.808912,0,1960.188705,4226.886612,8917.281357,2898.700945,1866.805836,0,0,0,1663.772919,2338.536793,0,1723.260587,4513.23403,0,0,1841.928493,1612.416724,1674.216973,1623.862606,1895.320358,1391.638932,2432.638151,3899.16883,11765.89516,29136.41954,22538.11023,9535.27894,6454.096675,19395.16006,11084.78847,9524.908209,4313.569759,10596.01542,2141.331686,13833.78098,20740.51611
NADP+,1,0,0,0,0,0,0,1002.759103,109.8734816,899.131451,0,0,0,0,366.5823657,0,0,0,96.89275085,1591.814297,0,0,1330.466085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041.781623,1589.266752,1288.042949,0,0,2294.347004,1226.015041,0,0,0,0,0,0,730.0628873,0,1073.538977,0,25.93766068,2120.016405,447.5743877,0,0,0,818.6241217,0,584.4955596,2220.766327
NADP+,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADP+,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADP+,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADP+,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADP+,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADP+,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADP+,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADP+,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADP+,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADP+,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADP+,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADP+,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADP+,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADP+,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADP+,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADP+,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADP+,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADP+,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADP+,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADP+,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arginine,0,1543.420052,2016.894586,2127.263575,1772.43073,1772.398197,1293.1111,172456.3319,698640.0061,208683.9637,879617.0479,542005.5729,651056.3272,79832.72322,78553.5542,57303.61303,49187.66472,42137.77699,68563.79113,49216.37839,35970.40702,41500.4438,41330.54019,41593.89351,39143.08978,37214.88929,72121.65794,49631.85581,56315.48938,60490.87866,30690.10603,53954.57145,62937.48461,503825.2658,827741.4371,216919.1861,969533.7839,595469.7219,640957.5126,479616.3387,520591.4684,455711.9764,324751.5019,353326.9553,408586.0526,551284.5312,508783.3638,494156.2195,881243.1464,370308.9218,870305.6393,595055.0332,433903.5664,1250556.544,863800.7425,2560557.488,273128.3633,867926.6924,1250461.228,1707092.613,1151591.558,492390.8636,722043.1286,1473932.723,1296470.468
Arginine,1,0,0,0,0,0,0,1671.49419,9507.641804,0,2101.05,8679.823853,10949.85387,4621.100057,4308.527296,3164.360195,2988.450635,569.9666315,4186.28272,1862.431206,1130.788697,1736.709554,632.3828877,453.8555701,1874.556419,2280.298132,5226.207262,3332.350656,4304.524122,1713.028666,243.4068617,240.8762852,0,7297.119278,27727.39279,6108.539752,33643.3557,10605.44691,15817.03197,8053.533259,12211.95641,10499.56287,9332.877394,5350.892315,15178.18775,11063.15351,47459.32269,19380.89395,39900.28857,17685.77155,24872.12478,13090.39696,8654.716147,24672.03751,17966.37809,35492.88029,3688.963569,10031.04512,19585.3041,62725.81508,36772.65115,14368.12011,33811.57154,38576.82565,27177.40156
Arginine,2,0,0,0,0,0,0,0,0,0,0,0,0,4102.450471,2231.351282,949.5412518,821.00915,825.8194665,616.5075095,461.4044889,0,0,0,0,0,0,706.9207417,450.277735,362.625804,752.8321873,0,0,0,912.1693314,1140.475216,0,0,0,0,0,0,0,108.9608015,0,734.0873788,0,9217.32288,0,7747.139039,0,0,0,0,0,0,0,0,0,0,0,264.0052332,0,0,0,0
Arginine,3,0,0,0,0,0,0,0,0,0,0,0,481.6344456,4072.933076,2716.105247,1739.209155,1699.718354,1107.773855,1273.287804,0,886.3074417,0,0,0,0,0,1121.434969,0,974.2891673,1168.567706,0,0,0,936.9712694,7224.344148,0,3544.503436,1076.345851,2780.598303,2426.299662,776.6252379,1539.862589,1088.310335,925.0471511,5004.028823,0,15697.70394,822.3587348,17074.74978,0,858.2991141,1998.622653,721.0628789,1987.276159,508.0410199,4710.974017,0,990.5611963,2002.271336,8521.349871,4541.619156,0,4555.095728,3123.636062,0
Arginine,4,0,0,967.5158659,0,0,0,0,0,0,0,0,0,1769.037885,1802.713987,1159.797064,1682.933612,883.5394555,1069.377325,0,0,0,0,0,944.2420677,0,0,0,945.872726,0,0,0,0,2420.007313,5333.148654,0,985.2804611,1144.447854,1001.036337,1602.164504,1264.469514,2448.657905,865.4155868,1124.255231,1898.638986,0,17230.54311,2140.597036,15325.25545,0,0,3811.71796,1020.126676,1134.292409,0,6338.426712,0,771.4312518,2263.818299,8551.320633,4256.438216,1340.269412,2660.302823,5458.933163,0
Arginine,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193.925838,0,0,0,1150.844159,0,0,1003.982308,0,0,1195.302988,0,10342.382,852.6359553,7940.041502,0,0,858.9634938,0,0,0,1579.064153,0,957.7600738,932.370515,2220.038945,1018.511242,0,1191.919756,1141.334888,0
Arginine,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ornithine,0,0,0,1493.088976,1359.393363,1306.670135,1101.653132,41259.31497,47874.38969,50363.47662,110247.1482,31344.95536,247083.2752,9072.322004,9059.178417,43017.94182,8199.005847,12015.80925,9515.945494,5582.647642,5124.635926,3355.773754,6656.19025,2530.181748,6456.27068,6005.617181,4679.037202,6812.291103,5370.76297,7300.866082,5358.403297,11753.86737,14013.14941,27293.40642,39374.23213,12701.11189,51802.87956,32560.17205,33140.26367,32543.97653,27970.5459,22881.29863,17760.8029,17514.4481,33985.45567,25532.02451,30049.52494,28423.02405,45237.69867,24592.89475,46395.86436,74699.90002,30002.31128,64384.54711,70202.71084,187452.3432,16776.74183,41235.73881,95223.5423,119007.1104,88401.35371,77515.11991,37468.79492,79002.47349,122898.7554
Ornithine,1,0,0,0,0,0,0,0,850.3403237,0,287.1737956,0,7524.047314,647.9870922,601.3049174,390.8756209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.0917146,688.9187693,0,0,0,327.6367369,159.1269751,236.0899045,156.6622663,620.2404334,156.7434733,0,0,0,558.6577733,210.1541865,0,0,61.22087091,0,2256.066717,235.2467028,0,1837.544173,0,0,0,0,12.77768683,4638.360584
Ornithine,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ornithine,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ornithine,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
