"","Compound","Label","Stage","Temperature","Fraction","SEM","Accu"
"647","2-Phenylbutyric acid",6,"13C-Larvae","Pocillopora-33",0,0,0
"648","2-Phenylbutyric acid",5,"13C-Larvae","Pocillopora-33",0,0,0
"649","2-Phenylbutyric acid",4,"13C-Larvae","Pocillopora-33",0,0,0
"650","2-Phenylbutyric acid",3,"13C-Larvae","Pocillopora-33",0,0,0
"651","2-Phenylbutyric acid",2,"13C-Larvae","Pocillopora-33",0,0,0
"652","2-Phenylbutyric acid",1,"13C-Larvae","Pocillopora-33",0,0,0
"653","2-Phenylbutyric acid",0,"13C-Larvae","Pocillopora-33",1,0,1
"654","2-Phenylbutyric acid",10,"13C-Larvae","Pocillopora-dark",0,0,0
"655","2-Phenylbutyric acid",9,"13C-Larvae","Pocillopora-dark",0,0,0
"656","2-Phenylbutyric acid",8,"13C-Larvae","Pocillopora-dark",0,0,0
"657","2-Phenylbutyric acid",7,"13C-Larvae","Pocillopora-dark",0,0,0
"658","2-Phenylbutyric acid",6,"13C-Larvae","Pocillopora-dark",0,0,0
"659","2-Phenylbutyric acid",5,"13C-Larvae","Pocillopora-dark",0,0,0
"660","2-Phenylbutyric acid",4,"13C-Larvae","Pocillopora-dark",0,0,0
"661","2-Phenylbutyric acid",3,"13C-Larvae","Pocillopora-dark",0,0,0
"662","2-Phenylbutyric acid",2,"13C-Larvae","Pocillopora-dark",0,0,0
"663","2-Phenylbutyric acid",1,"13C-Larvae","Pocillopora-dark",0,0,0
"664","2-Phenylbutyric acid",0,"13C-Larvae","Pocillopora-dark",1,0,1
"665","2-Phenylbutyric acid",10,"13C-Recruit","Acropora-27",0,0,0
"666","2-Phenylbutyric acid",9,"13C-Recruit","Acropora-27",0,0,0
"667","2-Phenylbutyric acid",8,"13C-Recruit","Acropora-27",0,0,0
"668","2-Phenylbutyric acid",7,"13C-Recruit","Acropora-27",0,0,0
"669","2-Phenylbutyric acid",6,"13C-Recruit","Acropora-27",0,0,0
"670","2-Phenylbutyric acid",5,"13C-Recruit","Acropora-27",0,0,0
"671","2-Phenylbutyric acid",4,"13C-Recruit","Acropora-27",0,0,0
"672","2-Phenylbutyric acid",3,"13C-Recruit","Acropora-27",0,0,0
"673","2-Phenylbutyric acid",2,"13C-Recruit","Acropora-27",0,0,0
"674","2-Phenylbutyric acid",1,"13C-Recruit","Acropora-27",0,0,0
"675","2-Phenylbutyric acid",0,"13C-Recruit","Acropora-27",1,0,1
"676","2-Phenylbutyric acid",10,"13C-Recruit","Acropora-30",0,0,0
"677","2-Phenylbutyric acid",9,"13C-Recruit","Acropora-30",0,0,0
"678","2-Phenylbutyric acid",8,"13C-Recruit","Acropora-30",0,0,0
"679","2-Phenylbutyric acid",7,"13C-Recruit","Acropora-30",0,0,0
"680","2-Phenylbutyric acid",6,"13C-Recruit","Acropora-30",0,0,0
"681","2-Phenylbutyric acid",5,"13C-Recruit","Acropora-30",0,0,0
"682","2-Phenylbutyric acid",4,"13C-Recruit","Acropora-30",0,0,0
"683","2-Phenylbutyric acid",3,"13C-Recruit","Acropora-30",0,0,0
"684","2-Phenylbutyric acid",2,"13C-Recruit","Acropora-30",0,0,0
"685","2-Phenylbutyric acid",1,"13C-Recruit","Acropora-30",0,0,0
"686","2-Phenylbutyric acid",0,"13C-Recruit","Acropora-30",1,0,1
"687","2-Phenylbutyric acid",10,"13C-Recruit","Acropora-33",0,0,0
"688","2-Phenylbutyric acid",9,"13C-Recruit","Acropora-33",0,0,0
"689","2-Phenylbutyric acid",8,"13C-Recruit","Acropora-33",0,0,0
"690","2-Phenylbutyric acid",7,"13C-Recruit","Acropora-33",0,0,0
"691","2-Phenylbutyric acid",6,"13C-Recruit","Acropora-33",0,0,0
"692","2-Phenylbutyric acid",5,"13C-Recruit","Acropora-33",0,0,0
"693","2-Phenylbutyric acid",4,"13C-Recruit","Acropora-33",0,0,0
"694","2-Phenylbutyric acid",3,"13C-Recruit","Acropora-33",0,0,0
"695","2-Phenylbutyric acid",2,"13C-Recruit","Acropora-33",0,0,0
"696","2-Phenylbutyric acid",1,"13C-Recruit","Acropora-33",0,0,0
"697","2-Phenylbutyric acid",0,"13C-Recruit","Acropora-33",1,0,1
"698","2-Phenylbutyric acid",10,"13C-Recruit","Acropora-dark",0,NA,0
"699","2-Phenylbutyric acid",9,"13C-Recruit","Acropora-dark",0,NA,0
"700","2-Phenylbutyric acid",8,"13C-Recruit","Acropora-dark",0,NA,0
"701","2-Phenylbutyric acid",7,"13C-Recruit","Acropora-dark",0,NA,0
"702","2-Phenylbutyric acid",6,"13C-Recruit","Acropora-dark",0,NA,0
"703","2-Phenylbutyric acid",5,"13C-Recruit","Acropora-dark",0,NA,0
"704","2-Phenylbutyric acid",4,"13C-Recruit","Acropora-dark",0,NA,0
"705","2-Phenylbutyric acid",3,"13C-Recruit","Acropora-dark",0,NA,0
"706","2-Phenylbutyric acid",2,"13C-Recruit","Acropora-dark",0,NA,0
"707","2-Phenylbutyric acid",1,"13C-Recruit","Acropora-dark",0,NA,0
"708","2-Phenylbutyric acid",0,"13C-Recruit","Acropora-dark",1,NA,1
"709","2-Phenylbutyric acid",10,"13C-Recruit","Pocillopora-27",0,0,0
"710","2-Phenylbutyric acid",9,"13C-Recruit","Pocillopora-27",0,0,0
"711","2-Phenylbutyric acid",8,"13C-Recruit","Pocillopora-27",0,0,0
"712","2-Phenylbutyric acid",7,"13C-Recruit","Pocillopora-27",0,0,0
"713","2-Phenylbutyric acid",6,"13C-Recruit","Pocillopora-27",0,0,0
"714","2-Phenylbutyric acid",5,"13C-Recruit","Pocillopora-27",0,0,0
"715","2-Phenylbutyric acid",4,"13C-Recruit","Pocillopora-27",0,0,0
"716","2-Phenylbutyric acid",3,"13C-Recruit","Pocillopora-27",0,0,0
"717","2-Phenylbutyric acid",2,"13C-Recruit","Pocillopora-27",0,0,0
"718","2-Phenylbutyric acid",1,"13C-Recruit","Pocillopora-27",0,0,0
"719","2-Phenylbutyric acid",0,"13C-Recruit","Pocillopora-27",1,0,1
"720","2-Phenylbutyric acid",10,"13C-Recruit","Pocillopora-30",0,0,0
"721","2-Phenylbutyric acid",9,"13C-Recruit","Pocillopora-30",0,0,0
"722","2-Phenylbutyric acid",8,"13C-Recruit","Pocillopora-30",0,0,0
"723","2-Phenylbutyric acid",7,"13C-Recruit","Pocillopora-30",0,0,0
"724","2-Phenylbutyric acid",6,"13C-Recruit","Pocillopora-30",0,0,0
"725","2-Phenylbutyric acid",5,"13C-Recruit","Pocillopora-30",0,0,0
"726","2-Phenylbutyric acid",4,"13C-Recruit","Pocillopora-30",0,0,0
"727","2-Phenylbutyric acid",3,"13C-Recruit","Pocillopora-30",0,0,0
"728","2-Phenylbutyric acid",2,"13C-Recruit","Pocillopora-30",0,0,0
"729","2-Phenylbutyric acid",1,"13C-Recruit","Pocillopora-30",0,0,0
"730","2-Phenylbutyric acid",0,"13C-Recruit","Pocillopora-30",1,0,1
"731","2-Phenylbutyric acid",10,"13C-Recruit","Pocillopora-33",0,0,0
"732","2-Phenylbutyric acid",9,"13C-Recruit","Pocillopora-33",0,0,0
"733","2-Phenylbutyric acid",8,"13C-Recruit","Pocillopora-33",0,0,0
"734","2-Phenylbutyric acid",7,"13C-Recruit","Pocillopora-33",0,0,0
"735","2-Phenylbutyric acid",6,"13C-Recruit","Pocillopora-33",0,0,0
"736","2-Phenylbutyric acid",5,"13C-Recruit","Pocillopora-33",0,0,0
"737","2-Phenylbutyric acid",4,"13C-Recruit","Pocillopora-33",0,0,0
"738","2-Phenylbutyric acid",3,"13C-Recruit","Pocillopora-33",0,0,0
"739","2-Phenylbutyric acid",2,"13C-Recruit","Pocillopora-33",0,0,0
"740","2-Phenylbutyric acid",1,"13C-Recruit","Pocillopora-33",0,0,0
"741","2-Phenylbutyric acid",0,"13C-Recruit","Pocillopora-33",1,0,1
"742","2-Phenylbutyric acid",10,"13C-Recruit","Pocillopora-dark",0,NA,0
"743","2-Phenylbutyric acid",9,"13C-Recruit","Pocillopora-dark",0,NA,0
"744","2-Phenylbutyric acid",8,"13C-Recruit","Pocillopora-dark",0,NA,0
"745","2-Phenylbutyric acid",7,"13C-Recruit","Pocillopora-dark",0,NA,0
"746","2-Phenylbutyric acid",6,"13C-Recruit","Pocillopora-dark",0,NA,0
"747","2-Phenylbutyric acid",5,"13C-Recruit","Pocillopora-dark",0,NA,0
"748","2-Phenylbutyric acid",4,"13C-Recruit","Pocillopora-dark",0,NA,0
"749","2-Phenylbutyric acid",3,"13C-Recruit","Pocillopora-dark",0,NA,0
"750","2-Phenylbutyric acid",2,"13C-Recruit","Pocillopora-dark",0,NA,0
"751","2-Phenylbutyric acid",1,"13C-Recruit","Pocillopora-dark",0,NA,0
"752","2-Phenylbutyric acid",0,"13C-Recruit","Pocillopora-dark",1,NA,1
"753","ADP",10,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"754","ADP",9,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"755","ADP",8,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"756","ADP",7,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"757","ADP",6,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"758","ADP",5,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"759","ADP",4,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"760","ADP",3,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"761","ADP",2,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"762","ADP",1,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"763","ADP",0,"12C-Ctrl","Acropora-unlabeled",1,NA,1
"764","ADP",10,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"765","ADP",9,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"766","ADP",8,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"767","ADP",7,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"768","ADP",6,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"769","ADP",5,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"770","ADP",4,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"771","ADP",3,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"772","ADP",2,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"773","ADP",1,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"774","ADP",0,"12C-Ctrl","Pocillopora-unlabeled",1,NA,1
"775","ADP",10,"13C-Ctrl","Acropora-dark",0,NA,0
"776","ADP",9,"13C-Ctrl","Acropora-dark",0,NA,0
"777","ADP",8,"13C-Ctrl","Acropora-dark",0,NA,0
"778","ADP",7,"13C-Ctrl","Acropora-dark",0,NA,0
"779","ADP",6,"13C-Ctrl","Acropora-dark",0,NA,0
"780","ADP",5,"13C-Ctrl","Acropora-dark",0,NA,0
"781","ADP",4,"13C-Ctrl","Acropora-dark",0,NA,0
"782","ADP",3,"13C-Ctrl","Acropora-dark",0,NA,0
"783","ADP",2,"13C-Ctrl","Acropora-dark",0,NA,0
"784","ADP",1,"13C-Ctrl","Acropora-dark",0.288589461,NA,0.288589461
"785","ADP",0,"13C-Ctrl","Acropora-dark",0.711410539,NA,1
"786","ADP",10,"13C-Ctrl","Pocillopora-dark",0,NA,0
"787","ADP",9,"13C-Ctrl","Pocillopora-dark",0,NA,0
"788","ADP",8,"13C-Ctrl","Pocillopora-dark",0,NA,0
"789","ADP",7,"13C-Ctrl","Pocillopora-dark",0,NA,0
"790","ADP",6,"13C-Ctrl","Pocillopora-dark",0,NA,0
"791","ADP",5,"13C-Ctrl","Pocillopora-dark",0,NA,0
"792","ADP",4,"13C-Ctrl","Pocillopora-dark",0,NA,0
"793","ADP",3,"13C-Ctrl","Pocillopora-dark",0,NA,0
"794","ADP",2,"13C-Ctrl","Pocillopora-dark",0,NA,0
"795","ADP",1,"13C-Ctrl","Pocillopora-dark",0,NA,0
"796","ADP",0,"13C-Ctrl","Pocillopora-dark",1,NA,1
"797","ADP",10,"13C-Larvae","Pocillopora-27",0,0,0
"798","ADP",9,"13C-Larvae","Pocillopora-27",0,0,0
"799","ADP",8,"13C-Larvae","Pocillopora-27",0,0,0
"800","ADP",7,"13C-Larvae","Pocillopora-27",0,0,0
"801","ADP",6,"13C-Larvae","Pocillopora-27",0,0,0
"802","ADP",5,"13C-Larvae","Pocillopora-27",0,0,0
"803","ADP",4,"13C-Larvae","Pocillopora-27",0,0,0
"804","ADP",3,"13C-Larvae","Pocillopora-27",0,0,0
"805","ADP",2,"13C-Larvae","Pocillopora-27",0.0123410833333333,0.00576314207320196,0.0123410833333333
"806","ADP",1,"13C-Larvae","Pocillopora-27",0.00522673166666667,0.00375637909541389,0.017567815
"807","ADP",0,"13C-Larvae","Pocillopora-27",0.982432185,0.00709603001607798,1
"808","ADP",10,"13C-Larvae","Pocillopora-30",0,0,0
"809","ADP",9,"13C-Larvae","Pocillopora-30",0,0,0
"810","ADP",8,"13C-Larvae","Pocillopora-30",0,0,0
"811","ADP",7,"13C-Larvae","Pocillopora-30",0,0,0
"812","ADP",6,"13C-Larvae","Pocillopora-30",0,0,0
"813","ADP",5,"13C-Larvae","Pocillopora-30",0,0,0
"814","ADP",4,"13C-Larvae","Pocillopora-30",0,0,0
"815","ADP",3,"13C-Larvae","Pocillopora-30",0,0,0
"816","ADP",2,"13C-Larvae","Pocillopora-30",0.00848815383333333,0.00446058798366645,0.00848815383333333
"817","ADP",1,"13C-Larvae","Pocillopora-30",0.010568695,0.00599323678222319,0.0190568488333333
"818","ADP",0,"13C-Larvae","Pocillopora-30",0.980943151166667,0.00659953334462695,1
"819","ADP",10,"13C-Larvae","Pocillopora-33",0,0,0
"820","ADP",9,"13C-Larvae","Pocillopora-33",0,0,0
"821","ADP",8,"13C-Larvae","Pocillopora-33",0,0,0
"822","ADP",7,"13C-Larvae","Pocillopora-33",0,0,0
"823","ADP",6,"13C-Larvae","Pocillopora-33",0,0,0
"824","ADP",5,"13C-Larvae","Pocillopora-33",0,0,0
"825","ADP",4,"13C-Larvae","Pocillopora-33",0,0,0
"826","ADP",3,"13C-Larvae","Pocillopora-33",0,0,0
"827","ADP",2,"13C-Larvae","Pocillopora-33",0.0009612924,0.0009612924,0.0009612924
"828","ADP",1,"13C-Larvae","Pocillopora-33",0.0113195884,0.00484465675745683,0.0122808808
"829","ADP",0,"13C-Larvae","Pocillopora-33",0.9877191192,0.00551414057172,1
"830","ADP",10,"13C-Larvae","Pocillopora-dark",0,0,0
"831","ADP",9,"13C-Larvae","Pocillopora-dark",0,0,0
"832","ADP",8,"13C-Larvae","Pocillopora-dark",0,0,0
"833","ADP",7,"13C-Larvae","Pocillopora-dark",0,0,0
"834","ADP",6,"13C-Larvae","Pocillopora-dark",0,0,0
"835","ADP",5,"13C-Larvae","Pocillopora-dark",0,0,0
"836","ADP",4,"13C-Larvae","Pocillopora-dark",0,0,0
"837","ADP",3,"13C-Larvae","Pocillopora-dark",0,0,0
"838","ADP",2,"13C-Larvae","Pocillopora-dark",0,0,0
"839","ADP",1,"13C-Larvae","Pocillopora-dark",0.0149237856666667,0.0149237856666667,0.0149237856666667
"840","ADP",0,"13C-Larvae","Pocillopora-dark",0.985076214333333,0.0149237856666667,1
"841","ADP",10,"13C-Recruit","Acropora-27",0,0,0
"842","ADP",9,"13C-Recruit","Acropora-27",0,0,0
"843","ADP",8,"13C-Recruit","Acropora-27",0,0,0
"844","ADP",7,"13C-Recruit","Acropora-27",0,0,0
"845","ADP",6,"13C-Recruit","Acropora-27",0,0,0
"846","ADP",5,"13C-Recruit","Acropora-27",0,0,0
"847","ADP",4,"13C-Recruit","Acropora-27",0,0,0
"848","ADP",3,"13C-Recruit","Acropora-27",0,0,0
"849","ADP",2,"13C-Recruit","Acropora-27",0,0,0
"850","ADP",1,"13C-Recruit","Acropora-27",0.2080861816,0.0870356193259454,0.2080861816
"851","ADP",0,"13C-Recruit","Acropora-27",0.7919138184,0.0870356193259454,1
"852","ADP",10,"13C-Recruit","Acropora-30",0,0,0
"853","ADP",9,"13C-Recruit","Acropora-30",0,0,0
"854","ADP",8,"13C-Recruit","Acropora-30",0,0,0
"855","ADP",7,"13C-Recruit","Acropora-30",0,0,0
"856","ADP",6,"13C-Recruit","Acropora-30",0,0,0
"857","ADP",5,"13C-Recruit","Acropora-30",0,0,0
"858","ADP",4,"13C-Recruit","Acropora-30",0,0,0
"859","ADP",3,"13C-Recruit","Acropora-30",0,0,0
"860","ADP",2,"13C-Recruit","Acropora-30",0.157673035833333,0.10078007674466,0.157673035833333
"861","ADP",1,"13C-Recruit","Acropora-30",0.0769394133333333,0.0673152986642254,0.234612449166667
"862","ADP",0,"13C-Recruit","Acropora-30",0.765387550833333,0.0991739126621139,1
"863","ADP",10,"13C-Recruit","Acropora-33",0,0,0
"864","ADP",9,"13C-Recruit","Acropora-33",0,0,0
"865","ADP",8,"13C-Recruit","Acropora-33",0,0,0
"866","ADP",7,"13C-Recruit","Acropora-33",0,0,0
"867","ADP",6,"13C-Recruit","Acropora-33",0,0,0
"868","ADP",5,"13C-Recruit","Acropora-33",0,0,0
"869","ADP",4,"13C-Recruit","Acropora-33",0,0,0
"870","ADP",3,"13C-Recruit","Acropora-33",0,0,0
"871","ADP",2,"13C-Recruit","Acropora-33",0,0,0
"872","ADP",1,"13C-Recruit","Acropora-33",0.237195477,0.097627611049454,0.237195477
"873","ADP",0,"13C-Recruit","Acropora-33",0.762804523,0.097627611049454,1
"874","ADP",10,"13C-Recruit","Acropora-dark",0,NA,0
"875","ADP",9,"13C-Recruit","Acropora-dark",0,NA,0
"876","ADP",8,"13C-Recruit","Acropora-dark",0,NA,0
"877","ADP",7,"13C-Recruit","Acropora-dark",0,NA,0
"878","ADP",6,"13C-Recruit","Acropora-dark",0,NA,0
"879","ADP",5,"13C-Recruit","Acropora-dark",0,NA,0
"880","ADP",4,"13C-Recruit","Acropora-dark",0,NA,0
"881","ADP",3,"13C-Recruit","Acropora-dark",0,NA,0
"882","ADP",2,"13C-Recruit","Acropora-dark",0,NA,0
"883","ADP",1,"13C-Recruit","Acropora-dark",0,NA,0
"884","ADP",0,"13C-Recruit","Acropora-dark",1,NA,1
"885","ADP",10,"13C-Recruit","Pocillopora-27",0,0,0
"886","ADP",9,"13C-Recruit","Pocillopora-27",0,0,0
"887","ADP",8,"13C-Recruit","Pocillopora-27",0,0,0
"888","ADP",7,"13C-Recruit","Pocillopora-27",0,0,0
"889","ADP",6,"13C-Recruit","Pocillopora-27",0,0,0
"890","ADP",5,"13C-Recruit","Pocillopora-27",0,0,0
"891","ADP",4,"13C-Recruit","Pocillopora-27",0,0,0
"892","ADP",3,"13C-Recruit","Pocillopora-27",0,0,0
"893","ADP",2,"13C-Recruit","Pocillopora-27",0.0609901566,0.0594684016290069,0.0609901566
"894","ADP",1,"13C-Recruit","Pocillopora-27",0.0173345186,0.0173345186,0.0783246752
"895","ADP",0,"13C-Recruit","Pocillopora-27",0.9216753248,0.0575183346890607,1
"896","ADP",10,"13C-Recruit","Pocillopora-30",0,0,0
"897","ADP",9,"13C-Recruit","Pocillopora-30",0,0,0
"898","ADP",8,"13C-Recruit","Pocillopora-30",0,0,0
"899","ADP",7,"13C-Recruit","Pocillopora-30",0,0,0
"900","ADP",6,"13C-Recruit","Pocillopora-30",0,0,0
"901","ADP",5,"13C-Recruit","Pocillopora-30",0,0,0
"902","ADP",4,"13C-Recruit","Pocillopora-30",0,0,0
"903","ADP",3,"13C-Recruit","Pocillopora-30",0,0,0
"904","ADP",2,"13C-Recruit","Pocillopora-30",0,0,0
"905","ADP",1,"13C-Recruit","Pocillopora-30",0.112618531,0.067516093807396,0.112618531
"906","ADP",0,"13C-Recruit","Pocillopora-30",0.887381469,0.067516093807396,1
"907","ADP",10,"13C-Recruit","Pocillopora-33",0,0,0
"908","ADP",9,"13C-Recruit","Pocillopora-33",0,0,0
"909","ADP",8,"13C-Recruit","Pocillopora-33",0,0,0
"910","ADP",7,"13C-Recruit","Pocillopora-33",0,0,0
"911","ADP",6,"13C-Recruit","Pocillopora-33",0,0,0
"912","ADP",5,"13C-Recruit","Pocillopora-33",0,0,0
"913","ADP",4,"13C-Recruit","Pocillopora-33",0,0,0
"914","ADP",3,"13C-Recruit","Pocillopora-33",0,0,0
"915","ADP",2,"13C-Recruit","Pocillopora-33",0.0293187592,0.0257856916363806,0.0293187592
"916","ADP",1,"13C-Recruit","Pocillopora-33",0.0633527118,0.0414973565796616,0.092671471
"917","ADP",0,"13C-Recruit","Pocillopora-33",0.9073285288,0.0506330003441772,0.9999999998
"918","ADP",10,"13C-Recruit","Pocillopora-dark",0,NA,0
"919","ADP",9,"13C-Recruit","Pocillopora-dark",0,NA,0
"920","ADP",8,"13C-Recruit","Pocillopora-dark",0,NA,0
"921","ADP",7,"13C-Recruit","Pocillopora-dark",0,NA,0
"922","ADP",6,"13C-Recruit","Pocillopora-dark",0,NA,0
"923","ADP",5,"13C-Recruit","Pocillopora-dark",0,NA,0
"924","ADP",4,"13C-Recruit","Pocillopora-dark",0,NA,0
"925","ADP",3,"13C-Recruit","Pocillopora-dark",0,NA,0
"926","ADP",2,"13C-Recruit","Pocillopora-dark",0.353074421,NA,0.353074421
"927","ADP",1,"13C-Recruit","Pocillopora-dark",0,NA,0.353074421
"928","ADP",0,"13C-Recruit","Pocillopora-dark",0.646925579,NA,1
"929","AMP",10,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"930","AMP",9,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"931","AMP",8,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"932","AMP",7,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"933","AMP",6,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"934","AMP",5,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"935","AMP",4,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"936","AMP",3,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"937","AMP",2,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"938","AMP",1,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"939","AMP",0,"12C-Ctrl","Acropora-unlabeled",1,NA,1
"940","AMP",10,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"941","AMP",9,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"942","AMP",8,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"943","AMP",7,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"944","AMP",6,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"945","AMP",5,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"946","AMP",4,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"947","AMP",3,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"948","AMP",2,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"949","AMP",1,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"950","AMP",0,"12C-Ctrl","Pocillopora-unlabeled",1,NA,1
"951","AMP",10,"13C-Ctrl","Acropora-dark",0,NA,0
"952","AMP",9,"13C-Ctrl","Acropora-dark",0,NA,0
"953","AMP",8,"13C-Ctrl","Acropora-dark",0,NA,0
"954","AMP",7,"13C-Ctrl","Acropora-dark",0,NA,0
"955","AMP",6,"13C-Ctrl","Acropora-dark",0,NA,0
"956","AMP",5,"13C-Ctrl","Acropora-dark",0,NA,0
"957","AMP",4,"13C-Ctrl","Acropora-dark",0,NA,0
"958","AMP",3,"13C-Ctrl","Acropora-dark",0,NA,0
"959","AMP",2,"13C-Ctrl","Acropora-dark",0,NA,0
"960","AMP",1,"13C-Ctrl","Acropora-dark",0,NA,0
"961","AMP",0,"13C-Ctrl","Acropora-dark",1,NA,1
"962","AMP",10,"13C-Ctrl","Pocillopora-dark",0,NA,0
"963","AMP",9,"13C-Ctrl","Pocillopora-dark",0,NA,0
"964","AMP",8,"13C-Ctrl","Pocillopora-dark",0,NA,0
"965","AMP",7,"13C-Ctrl","Pocillopora-dark",0,NA,0
"966","AMP",6,"13C-Ctrl","Pocillopora-dark",0,NA,0
"967","AMP",5,"13C-Ctrl","Pocillopora-dark",0,NA,0
"968","AMP",4,"13C-Ctrl","Pocillopora-dark",0,NA,0
"969","AMP",3,"13C-Ctrl","Pocillopora-dark",0,NA,0
"970","AMP",2,"13C-Ctrl","Pocillopora-dark",0,NA,0
"971","AMP",1,"13C-Ctrl","Pocillopora-dark",0,NA,0
"972","AMP",0,"13C-Ctrl","Pocillopora-dark",1,NA,1
"973","AMP",10,"13C-Larvae","Pocillopora-27",0,0,0
"974","AMP",9,"13C-Larvae","Pocillopora-27",0,0,0
"975","AMP",8,"13C-Larvae","Pocillopora-27",0,0,0
"976","AMP",7,"13C-Larvae","Pocillopora-27",0,0,0
"977","AMP",6,"13C-Larvae","Pocillopora-27",0,0,0
"978","AMP",5,"13C-Larvae","Pocillopora-27",0,0,0
"979","AMP",4,"13C-Larvae","Pocillopora-27",0.0024629315,0.0024629315,0.0024629315
"980","AMP",3,"13C-Larvae","Pocillopora-27",0,0,0.0024629315
"981","AMP",2,"13C-Larvae","Pocillopora-27",0,0,0.0024629315
"982","AMP",1,"13C-Larvae","Pocillopora-27",0.0019719275,0.0019719275,0.004434859
"983","AMP",0,"13C-Larvae","Pocillopora-27",0.995565141,0.00283051951004794,1
"984","AMP",10,"13C-Larvae","Pocillopora-30",0,0,0
"985","AMP",9,"13C-Larvae","Pocillopora-30",0,0,0
"986","AMP",8,"13C-Larvae","Pocillopora-30",0,0,0
"987","AMP",7,"13C-Larvae","Pocillopora-30",0,0,0
"988","AMP",6,"13C-Larvae","Pocillopora-30",0,0,0
"989","AMP",5,"13C-Larvae","Pocillopora-30",0,0,0
"990","AMP",4,"13C-Larvae","Pocillopora-30",0,0,0
"991","AMP",3,"13C-Larvae","Pocillopora-30",0.00202279033333333,0.00202279033333333,0.00202279033333333
"992","AMP",2,"13C-Larvae","Pocillopora-30",0.00110835683333333,0.00107555608140907,0.00313114716666667
"993","AMP",1,"13C-Larvae","Pocillopora-30",0.00808619783333333,0.00808619783333333,0.011217345
"994","AMP",0,"13C-Larvae","Pocillopora-30",0.988782655,0.00997681132377859,1
"995","AMP",10,"13C-Larvae","Pocillopora-33",0,0,0
"996","AMP",9,"13C-Larvae","Pocillopora-33",0,0,0
"997","AMP",8,"13C-Larvae","Pocillopora-33",0,0,0
"998","AMP",7,"13C-Larvae","Pocillopora-33",0,0,0
"999","AMP",6,"13C-Larvae","Pocillopora-33",0,0,0
"1000","AMP",5,"13C-Larvae","Pocillopora-33",0.015443038,0.00946021787158909,0.015443038
"1001","AMP",4,"13C-Larvae","Pocillopora-33",0,0,0.015443038
"1002","AMP",3,"13C-Larvae","Pocillopora-33",0.0044551356,0.0044551356,0.0198981736
"1003","AMP",2,"13C-Larvae","Pocillopora-33",0.0049782016,0.0049782016,0.0248763752
"1004","AMP",1,"13C-Larvae","Pocillopora-33",0,0,0.0248763752
"1005","AMP",0,"13C-Larvae","Pocillopora-33",0.9751236248,0.0121766320833568,1
"1006","AMP",10,"13C-Larvae","Pocillopora-dark",0,0,0
"1007","AMP",9,"13C-Larvae","Pocillopora-dark",0,0,0
"1008","AMP",8,"13C-Larvae","Pocillopora-dark",0,0,0
"1009","AMP",7,"13C-Larvae","Pocillopora-dark",0,0,0
"1010","AMP",6,"13C-Larvae","Pocillopora-dark",0,0,0
"1011","AMP",5,"13C-Larvae","Pocillopora-dark",0.007160353,0.007160353,0.007160353
"1012","AMP",4,"13C-Larvae","Pocillopora-dark",0,0,0.007160353
"1013","AMP",3,"13C-Larvae","Pocillopora-dark",0,0,0.007160353
