"PreSens Measurement Studio 2","4.0.0.2353",""
"Date","Time","Channel","User","SensorID","Sensor_Name","delta_t","Time_Unit","Value","O2_Unit","Mode","Phase","Phase_Unit","Amplitude","Amplitude_Unit","Temp","Temp_Unit","Pressure","Pressure_Unit","Salinity","Salinity_Unit","Error","Cal0","Cal0_Unit","T0","T0_Unit","O2Cal2nd","O2_Unit","Cal2nd","Cal2nd_Unit","T2nd","T2nd_Unit","CalPressure","CalPressure_Unit","f1","dPhi1","dkSv1","dPhi2","dkSv2","m","Cal_Mode","SignalLEDCurrent","User_Signal_Intensity","ReferenceLEDCurrent","Reference_Amplitude","Device_Serial","FwVersion","SwVersion","Sensor_Type","BatchID","Calibration_Date","Sensor_Lot","PreSens_Calibr","Battery_Voltage","Battery_Voltage_Unit","Cal0_Amplitude","Cal0_Amplitude_Unit","Cal2nd_Amplitude","Cal2nd_Amplitude_Unit"
"11/10/2023","12:11:34","1","default","666802880","OXY-11","0.000","min","208.883","μmol/L","Humid","20.070","deg","17399","µV","30.000","°C","1012.000","hPa","36.0","pmil","0","49.341","deg","20.970","°C","100.000","%a.s.","22.673","deg","20.000","°C","1011.000","hPa","0.861","-0.02056","0.00035","-0.00011","0","14.7","Humid","24.85","0","70.00","275937.79","SABD0000000001","AAV1.0.0.11","4.0.0.2353","PSt7-10","000000-000","11/5/2023 9:01:32 PM","0000-00","0","no battery","V","","µV","17014","µV"
"11/10/2023","12:11:35","1","default","666802880","OXY-11","0.023","min","208.679","μmol/L","Humid","20.080","deg","17393","µV","30.000","°C","1012.000","hPa","36.0","pmil","0","49.341","deg","20.970","°C","100.000","%a.s.","22.673","deg","20.000","°C","1011.000","hPa","0.861","-0.02056","0.00035","-0.00011","0","14.7","Humid","24.85","0","70.00","275884.11","SABD0000000001","AAV1.0.0.11","4.0.0.2353","PSt7-10","000000-000","11/5/2023 9:01:32 PM","0000-00","0","no battery","V","","µV","17014","µV"
"11/10/2023","12:11:36","1","default","666802880","OXY-11","0.040","min","208.618","μmol/L","Humid","20.083","deg","17392","µV","30.000","°C","1012.000","hPa","36.0","pmil","0","49.341","deg","20.970","°C","100.000","%a.s.","22.673","deg","20.000","°C","1011.000","hPa","0.861","-0.02056","0.00035","-0.00011","0","14.7","Humid","24.85","0","70.00","275850.85","SABD0000000001","AAV1.0.0.11","4.0.0.2353","PSt7-10","000000-000","11/5/2023 9:01:32 PM","0000-00","0","no battery","V","","µV","17014","µV"
"11/10/2023","12:11:37","1","default","666802880","OXY-11","0.057","min","208.679","μmol/L","Humid","20.080","deg","17387","µV","30.000","°C","1012.000","hPa","36.0","pmil","0","49.341","deg","20.970","°C","100.000","%a.s.","22.673","deg","20.000","°C","1011.000","hPa","0.861","-0.02056","0.00035","-0.00011","0","14.7","Humid","24.85","0","70.00","275826.26","SABD0000000001","AAV1.0.0.11","4.0.0.2353","PSt7-10","000000-000","11/5/2023 9:01:32 PM","0000-00","0","no battery","V","","µV","17014","µV"
"11/10/2023","12:11:38","1","default","666802880","OXY-11","0.073","min","208.944","μmol/L","Humid","20.067","deg","17391","µV","30.000","°C","1012.000","hPa","36.0","pmil","0","49.341","deg","20.970","°C","100.000","%a.s.","22.673","deg","20.000","°C","1011.000","hPa","0.861","-0.02056","0.00035","-0.00011","0","14.7","Humid","24.85","0","70.00","275805.24","SABD0000000001","AAV1.0.0.11","4.0.0.2353","PSt7-10","000000-000","11/5/2023 9:01:32 PM","0000-00","0","no battery","V","","µV","17014","µV"
"11/10/2023","12:11:39","1","default","666802880","OXY-11","0.089","min","208.639","μmol/L","Humid","20.082","deg","17389","µV","30.000","°C","1012.000","hPa","36.0","pmil","0","49.341","deg","20.970","°C","100.000","%a.s.","22.673","deg","20.000","°C","1011.000","hPa","0.861","-0.02056","0.00035","-0.00011","0","14.7","Humid","24.85","0","70.00","275789.61","SABD0000000001","AAV1.0.0.11","4.0.0.2353","PSt7-10","000000-000","11/5/2023 9:01:32 PM","0000-00","0","no battery","V","","µV","17014","µV"
"11/10/2023","12:11:40","1","default","666802880","OXY-11","0.106","min","208.313","μmol/L","Humid","20.098","deg","17385","µV","30.000","°C","1012.000","hPa","36.0","pmil","0","49.341","deg","20.970","°C","100.000","%a.s.","22.673","deg","20.000","°C","1011.000","hPa","0.861","-0.02056","0.00035","-0.00011","0","14.7","Humid","24.85","0","70.00","275780.51","SABD0000000001","AAV1.0.0.11","4.0.0.2353","PSt7-10","000000-000","11/5/2023 9:01:32 PM","0000-00","0","no battery","V","","µV","17014","µV"
"11/10/2023","12:11:41","1","default","666802880","OXY-11","0.123","min","208.333","μmol/L","Humid","20.097","deg","17383","µV","30.000","°C","1012.000","hPa","36.0","pmil","0","49.341","deg","20.970","°C","100.000","%a.s.","22.673","deg","20.000","°C","1011.000","hPa","0.861","-0.02056","0.00035","-0.00011","0","14.7","Humid","24.85","0","70.00","275777.13","SABD0000000001","AAV1.0.0.11","4.0.0.2353","PSt7-10","000000-000","11/5/2023 9:01:32 PM","0000-00","0","no battery","V","","µV","17014","µV"
"11/10/2023","12:11:42","1","default","666802880","OXY-11","0.140","min","209.414","μmol/L","Humid","20.044","deg","17384","µV","30.000","°C","1012.000","hPa","36.0","pmil","0","49.341","deg","20.970","°C","100.000","%a.s.","22.673","deg","20.000","°C","1011.000","hPa","0.861","-0.02056","0.00035","-0.00011","0","14.7","Humid","24.85","0","70.00","275761.28","SABD0000000001","AAV1.0.0.11","4.0.0.2353","PSt7-10","000000-000","11/5/2023 9:01:32 PM","0000-00","0","no battery","V","","µV","17014","µV"
"11/10/2023","12:11:43","1","default","666802880","OXY-11","0.156","min","208.029","μmol/L","Humid","20.112","deg","17385","µV","30.000","°C","1012.000","hPa","36.0","pmil","0","49.341","deg","20.970","°C","100.000","%a.s.","22.673","deg","20.000","°C","1011.000","hPa","0.861","-0.02056","0.00035","-0.00011","0","14.7","Humid","24.85","0","70.00","275764.87","SABD0000000001","AAV1.0.0.11","4.0.0.2353","PSt7-10","000000-000","11/5/2023 9:01:32 PM","0000-00","0","no battery","V","","µV","17014","µV"
"11/10/2023","12:11:44","1","default","666802880","OXY-11","0.173","min","208.618","μmol/L","Humid","20.083","deg","17383","µV","30.000","°C","1012.000","hPa","36.0","pmil","0","49.341","deg","20.970","°C","100.000","%a.s.","22.673","deg","20.000","°C","1011.000","hPa","0.861","-0.02056","0.00035","-0.00011","0","14.7","Humid","24.85","0","70.00","275748.81","SABD0000000001","AAV1.0.0.11","4.0.0.2353","PSt7-10","000000-000","11/5/2023 9:01:32 PM","0000-00","0","no battery","V","","µV","17014","µV"
"11/10/2023","12:11:45","1","default","666802880","OXY-11","0.190","min","208.740","μmol/L","Humid","20.077","deg","17380","µV","30.000","°C","1012.000","hPa","36.0","pmil","0","49.341","deg","20.970","°C","100.000","%a.s.","22.673","deg","20.000","°C","1011.000","hPa","0.861","-0.02056","0.00035","-0.00011","0","14.7","Humid","24.85","0","70.00","275744.54","SABD0000000001","AAV1.0.0.11","4.0.0.2353","PSt7-10","000000-000","11/5/2023 9:01:32 PM","0000-00","0","no battery","V","","µV","17014","µV"
